Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
"1,243",Chloe,Chloe is creating comfy digital/traditional art ♡ (honeyjellies),https://graphtreon.com/creator/honeyjellies,13,,,211,Mar 2019
"1,244",Joseph Garcia,"Joseph Garcia is creating Fantasy tabletop gaming illustrations, and character sketches! (ArtOfJosephG)",https://graphtreon.com/creator/ArtOfJosephG,13,$51 per month,$3.96 per month,1239,May 2016
"1,245",SHARANDULA,SHARANDULA is creating art (sharandula),https://graphtreon.com/creator/sharandula,13,$44 per finished image,$3.39 per finished image,1341,Jan 2016
"1,246",Tad Retz,Tad Retz is creating Paintings on Location! (tadretz),https://graphtreon.com/creator/tadretz,13,$80 per Set of Painting Demos,$6.16 per Set of Painting Demos,1049,Nov 2016
"1,247",C Bouvier,C Bouvier is creating illustration and prints (crowry),https://graphtreon.com/creator/crowry,13,,,907,Apr 2017
"1,248",Deo Gloria Art,Deo Gloria Art is creating Digital Illustrations  (deogloriaart),https://graphtreon.com/creator/deogloriaart,13,,,540,Apr 2018
"1,249",azenzeph,azenzeph is creating Drawings and Doodles! (azenzeph),https://graphtreon.com/creator/azenzeph,13,,,776,Aug 2017
"1,250",Ka Amorastreya,"Ka Amorastreya is creating paintings, headdresses, wearable art, & performance art (serpentfeathers)",https://graphtreon.com/creator/serpentfeathers,13,$175 per month,$13.47 per month,859,May 2017
"1,251",datcravat,datcravat is creating digital character illustrations (datcravat),https://graphtreon.com/creator/datcravat,13,$132 per month,$10.16 per month,662,Dec 2017
"1,252",Rossali,Rossali is creating animations and digital drawings (Rossali),https://graphtreon.com/creator/Rossali,13,$149 per month,$11.48 per month,893,Apr 2017
"1,253",Griatch,Griatch is creating Evennia - Python MUD creation  / OSS-created artwork (griatch),https://graphtreon.com/creator/griatch,13,$46 per month,$3.55 per month,1683,Feb 2015
"1,254",Kumu Leilehua,"Kumu Leilehua is creating ""Nana i na Hoku,"" a book of Hawaiian stars and their stories.  (HawaiianStars)",https://graphtreon.com/creator/HawaiianStars,13,$73 per month,$5.64 per month,893,Apr 2017
"1,255",dada,dada is creating art (dada16808),https://graphtreon.com/creator/dada16808,13,,,1261,Apr 2016
"1,256",Katie Gamb,Katie Gamb is creating fairytale art (katiegamb),https://graphtreon.com/creator/katiegamb,13,,,430,Jul 2018
"1,257",Georg Lesk,Georg Lesk is creating Illustrations (GeorgLesk),https://graphtreon.com/creator/GeorgLesk,13,$38 per month,$2.89 per month,290,Dec 2018
"1,258",selphy6,selphy6 is creating Inflation Art (selphy6),https://graphtreon.com/creator/selphy6,13,$47 per month,$3.60 per month,503,May 2018
"1,259",Travis Earls,Travis Earls is creating Digital Paintings (artoftravisearls),https://graphtreon.com/creator/artoftravisearls,13,$132 per set (about once a month) ,$10.18 per set (about once a month) ,478,Jun 2018
"1,260",miro_z,miro_z is creating watercolor paintings & pencil drawings (miroz),https://graphtreon.com/creator/miroz,13,$36 per month,$2.74 per month,526,Apr 2018
"1,261",Rachel Anderson,Rachel Anderson is creating paintings (twosilverstars),https://graphtreon.com/creator/twosilverstars,13,$112 per month,$8.60 per month,197,Mar 2019
"1,262",YoYoSketch,YoYoSketch is creating illustrations (yoyosketch),https://graphtreon.com/creator/yoyosketch,13,$56 per month,$4.29 per month,250,Jan 2019
"1,263",Perihn,"Perihn is creating Illustrations, Fan art & Tutorials (perihn)",https://graphtreon.com/creator/perihn,13,,,781,Aug 2017
"1,264",gwendybee,gwendybee is creating digital art and illustrations (gwendybee),https://graphtreon.com/creator/gwendybee,13,$105 per month,$8.11 per month,413,Aug 2018
"1,265",Bronwyn Schuster,Bronwyn Schuster is creating visual art. (bronwynschuster),https://graphtreon.com/creator/bronwynschuster,13,,,735,Sep 2017
"1,266",Davey Cadaver,Davey Cadaver is creating Artwork (daveycadaver),https://graphtreon.com/creator/daveycadaver,13,$55 per month,$4.26 per month,286,Dec 2018
"1,267",Polly Lind,Polly Lind is creating Art (pollylindartist),https://graphtreon.com/creator/pollylindartist,13,$142 per month,$10.94 per month,913,Apr 2017
"1,268",Micah Ebbe,"Micah Ebbe is creating sculptures, masks, costuming, and all things art  (FeralWorks)",https://graphtreon.com/creator/FeralWorks,13,$160 per month,$12.28 per month,1478,Sep 2015
"1,269",Florence Harlequin,Florence Harlequin is creating Drawings (grimharlequin),https://graphtreon.com/creator/grimharlequin,13,$35 per month,$2.71 per month,706,Oct 2017
"1,270",Sophie Heywood,Sophie Heywood is creating Illustration (sophieheywood),https://graphtreon.com/creator/sophieheywood,13,$68 per month,$5.24 per month,78,Jul 2019
"1,271",OrlandoFox,OrlandoFox is creating Doodles (orlandofox),https://graphtreon.com/creator/orlandofox,13,$17 per month,$1.30 per month,1677,Feb 2015
"1,272",Alma Sheppard-Matsuo,Alma Sheppard-Matsuo is creating quarterly print projects (AlmaSM),https://graphtreon.com/creator/AlmaSM,13,$66 per month,$5.05 per month,939,Mar 2017
"1,273",David Sondered,David Sondered is creating Fantasty Illustrations and building a world around them. (theSword),https://graphtreon.com/creator/theSword,13,,,589,Feb 2018
"1,274",crabbng,crabbng is creating drawings and comics (crabbng),https://graphtreon.com/creator/crabbng,13,$40 per month,$3.10 per month,826,Jun 2017
"1,275",Allie Briggs,Allie Briggs is creating Fantasy Illustrations and Dragon Descendants. (alliebriggsart),https://graphtreon.com/creator/alliebriggsart,13,$12 per month,$0.94 per month,268,Jan 2019
"1,276",Maps by Owen,Maps by Owen is creating hand-drawn fantasy and RPG maps (mapsbyowen),https://graphtreon.com/creator/mapsbyowen,13,$17 per hand drawn map,$1.28 per hand drawn map,156,Apr 2019
"1,277",Mac,Mac is creating art and illustrations (makkitymac),https://graphtreon.com/creator/makkitymac,13,$132 per creation,$10.18 per creation,540,Apr 2018
"1,278",Faunbutt,Faunbutt is creating illustrations (faunbutt),https://graphtreon.com/creator/faunbutt,13,,,906,Apr 2017
"1,279",Jessica da Costa,"Jessica da Costa is creating Nature-Activated Copper Maiden ART, Wind Vanes, Myth, & Magic  (JessicadaCosta)",https://graphtreon.com/creator/JessicadaCosta,13,,,513,May 2018
"1,280",Melis Art,Melis Art is creating Illustrations (melisart),https://graphtreon.com/creator/melisart,13,$35 per month,$2.69 per month,935,Mar 2017
"1,281",Diode Press,"Diode Press is creating Printmaking projects, drawings, electronics and more! (diodepress)",https://graphtreon.com/creator/diodepress,13,$32 per month,$2.45 per month,1526,Jul 2015
"1,282",Kristen Maduik,"Kristen Maduik is creating Art, Comics & Illustration (artofkm)",https://graphtreon.com/creator/artofkm,13,$40 per month,$3.09 per month,1323,Feb 2016
"1,283",Beth Windle,Beth Windle is creating traditional illustration (bethwindleillustration),https://graphtreon.com/creator/bethwindleillustration,13,,,600,Feb 2018
"1,284",LateCustomer,"LateCustomer is creating Squishy, Adorable Toons (latecustomer)",https://graphtreon.com/creator/latecustomer,13,$158 per month,$12.19 per month,336,Oct 2018
"1,285",RootisTabootus,RootisTabootus is creating High Quality Art (RootisTabootus),https://graphtreon.com/creator/RootisTabootus,13,,,1659,Mar 2015
"1,286",FunkyFae,"FunkyFae is creating Drawings, Paintings, Intuitive Astrology Readings (funkyfae)",https://graphtreon.com/creator/funkyfae,13,,,948,Feb 2017
"1,287",Type Brigade,Type Brigade is creating typography events (typebrigade),https://graphtreon.com/creator/typebrigade,13,$48 per month,$3.69 per month,667,Dec 2017
"1,288",Caitlin (Skolly) Rollyson,"Caitlin (Skolly) Rollyson is creating Designs, Illustrations, Creatures, and Concepts (skollyson)",https://graphtreon.com/creator/skollyson,13,$84 per month,$6.43 per month,1508,Aug 2015
"1,289",Rob Hessler,Rob Hessler is creating Two and Three Dimensional Artworks with a Social Conscience (robhessler),https://graphtreon.com/creator/robhessler,13,$116 per month,$8.93 per month,1205,Jun 2016
"1,290",Cyba-Fyba,Cyba-Fyba is creating illustrations and fanart (cybafyba),https://graphtreon.com/creator/cybafyba,13,$50 per month,$3.86 per month,459,Jun 2018
"1,291",Christina Forney,Christina Forney is creating  stickers mailed to you monthly (stickyink),https://graphtreon.com/creator/stickyink,13,,,615,Jan 2018
"1,292",Fauna Querida,Fauna Querida is creating animal protection stories for kids & a Gentle Queendom ⓥ ♀ (faunaquerida),https://graphtreon.com/creator/faunaquerida,13,,,514,May 2018
"1,293",Drako,Drako is creating Digital and Traditional Artworks (Drako),https://graphtreon.com/creator/Drako,13,$127 per month,$9.76 per month,1722,Jan 2015
"1,294",Jieyi ,Jieyi  is creating picture books featuring nonbinary people of color (bigfeelings),https://graphtreon.com/creator/bigfeelings,13,$142 per month,$10.92 per month,175,Apr 2019
"1,295",Nancy Teeple,Nancy Teeple is creating digital illustrations (khrysm),https://graphtreon.com/creator/khrysm,13,$83 per month,$6.36 per month,1122,Sep 2016
"1,296",Brendan Bush,Brendan Bush is creating abstract expressionist paintings (brendanbush),https://graphtreon.com/creator/brendanbush,13,$203 per month,$15.60 per month,510,May 2018
"1,297",Loputon,Loputon is creating illustrations (loputon),https://graphtreon.com/creator/loputon,13,,,547,Apr 2018
"1,298",Kindry,Kindry is creating Art (Kindryad),https://graphtreon.com/creator/Kindryad,13,,,1797,Oct 2014
"1,299",Sariel Snowings,Sariel Snowings is creating Sci-Fi & Fantasy illustrations (sarielsnowings),https://graphtreon.com/creator/sarielsnowings,13,,,188,Mar 2019
"1,300",East Jesus,"East Jesus is creating An experimental, sustainable, habitable artwork in progress (eastjesus)",https://graphtreon.com/creator/eastjesus,12,$74 per month,$6.19 per month,1723,Jan 2015
