Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
"1,122",Ellen Million,Ellen Million is creating Interactive projects for fantasy artists (ellenmillion),https://graphtreon.com/creator/ellenmillion,15,$47 per month,$3.12 per month,2065,Feb 2014
"1,123",George Coghill,"George Coghill is creating monster, creature & cryptid art (georgecoghill)",https://graphtreon.com/creator/georgecoghill,15,$60 per month,$4.01 per month,1534,Jul 2015
"1,124",Katy Mitchell,Katy Mitchell is creating pots + illustrations (katymitchell),https://graphtreon.com/creator/katymitchell,15,$240 per month,$16.00 per month,305,Dec 2018
"1,125",Benjamin Davis,Benjamin Davis is creating illustrated fiction (benjamindavis),https://graphtreon.com/creator/benjamindavis,15,,,815,Jul 2017
"1,126",Pedro Veliça,Pedro Veliça is creating Pedromics (pedromics),https://graphtreon.com/creator/pedromics,15,$29 per month,$1.92 per month,955,Feb 2017
"1,127",Kelly Cameron,Kelly Cameron is creating Burd Antix and Mixed Media  Greeting Cards (BurdAntix),https://graphtreon.com/creator/BurdAntix,15,,,468,Jun 2018
"1,128",Leah Oviedo,Leah Oviedo is creating art (loviedo),https://graphtreon.com/creator/loviedo,15,,,727,Oct 2017
"1,129",Mars,Mars is creating Illustrations and Fursuits  (ItsProbablyMars),https://graphtreon.com/creator/ItsProbablyMars,15,,,1212,Jun 2016
"1,130",Tim Van Horn,Tim Van Horn is creating The Würst Friends Club (timvanhorn),https://graphtreon.com/creator/timvanhorn,15,$266 per month,$17.71 per month,650,Dec 2017
"1,131",Sabrina Kaufmann,"Sabrina Kaufmann is creating Illustrations, Manga & Art Tutorials (SabrinaK)",https://graphtreon.com/creator/SabrinaK,15,,,1673,Mar 2015
"1,132",Calypsoo,Calypsoo is creating Art + Webtoons (calypsoo),https://graphtreon.com/creator/calypsoo,15,$51 per month,$3.43 per month,168,Apr 2019
"1,133",Samantha Johnson,"Samantha Johnson is creating fantasy art, anime, pinups, paintings, sketch  cards (srj_art)",https://graphtreon.com/creator/srj_art,15,$131 per month,$8.70 per month,888,Apr 2017
"1,134",Shanna Nina,Shanna Nina is creating Acrylic pouring paintings (ShannaninaArt),https://graphtreon.com/creator/ShannaninaArt,15,,,278,Dec 2018
"1,135",Brushwarrior by Marwin Lasuardi,Brushwarrior by Marwin Lasuardi is creating Miniatures Painting (brushwarrior),https://graphtreon.com/creator/brushwarrior,15,$46 per month,$3.07 per month,734,Sep 2017
"1,136",Daniel Leach,Daniel Leach is creating illustrations (professorhazard),https://graphtreon.com/creator/professorhazard,15,$192 per month,$12.83 per month,1837,Sep 2014
"1,137",Zelaphas,Zelaphas is creating an art journey full of animals and fantasy creatures (Zelaphas),https://graphtreon.com/creator/Zelaphas,15,,,1082,Oct 2016
"1,138",Mothman,Mothman is creating Illustrations (MothmanDraws),https://graphtreon.com/creator/MothmanDraws,15,$94 per month,$6.23 per month,973,Feb 2017
"1,139",clockheart,clockheart is creating digital art (clockheart),https://graphtreon.com/creator/clockheart,15,,,653,Dec 2017
"1,140",Gallery 86,"Gallery 86 is creating paintings, sculptures, graphic design, and other art-related fun (Gallery86)",https://graphtreon.com/creator/Gallery86,15,$64 per creation,$4.26 per creation,787,Aug 2017
"1,141",Alexandra Rena,Alexandra Rena is creating Illustrations of Gods & Legends (alexandrarena),https://graphtreon.com/creator/alexandrarena,15,$117 per month,$7.77 per month,603,Feb 2018
"1,142",JaneMere,JaneMere is creating digital paintings (janemere),https://graphtreon.com/creator/janemere,15,,,946,Feb 2017
"1,143",HAREN  / Kim Hanseul,HAREN  / Kim Hanseul is creating Illustrations and Fan art. (haren1125),https://graphtreon.com/creator/haren1125,15,,,855,May 2017
"1,144",Kasey Snow,"Kasey Snow is creating Illustrations, Comics, and Sculptures! (kaseylsnow)",https://graphtreon.com/creator/kaseylsnow,15,$83 per month,$5.55 per month,482,Jun 2018
"1,145",Camelson Miniatures Art,Camelson Miniatures Art is creating Miniatures Painting (camelsonminiaturesart),https://graphtreon.com/creator/camelsonminiaturesart,15,,,944,Mar 2017
"1,146",The Bipolar Dice Roller,"The Bipolar Dice Roller is creating Artwork, Text Supplements and Resources for D&D: 5E (thebipolardiceroller)",https://graphtreon.com/creator/thebipolardiceroller,15,$104 per month,$6.92 per month,220,Feb 2019
"1,147",Representation Matters.me,Representation Matters.me is creating Diverse and Body Positive Stock Photos and Artwork (representationmatters),https://graphtreon.com/creator/representationmatters,14,$49 per month,$3.50 per month,703,Oct 2017
"1,148",beffums artworks,beffums artworks is creating custom illustrations! (beffumsartworks),https://graphtreon.com/creator/beffumsartworks,14,,,1705,Jan 2015
"1,149",Dyna Moe,Dyna Moe is creating Nothing Here (dynamoe),https://graphtreon.com/creator/dynamoe,14,$32 per Illustration,$2.25 per Illustration,1255,Apr 2016
"1,150",Little Dragon Designs,"Little Dragon Designs is creating Dragons, Fantasy artwork and sculpture (LittleDragonDesigns)",https://graphtreon.com/creator/LittleDragonDesigns,14,,,638,Jan 2018
"1,151",Bucko,"Bucko is creating paintings, BIG PAINTINGS! We‘ll hang them on big buildings. (buckoart)",https://graphtreon.com/creator/buckoart,14,,,152,May 2019
"1,152",Gabriel Liston,Gabriel Liston is creating Drawings and Paintings (gabrielliston),https://graphtreon.com/creator/gabrielliston,14,,,740,Sep 2017
"1,153",Taisuke Kanasaki,Taisuke Kanasaki is creating Illustration (taisukekanasaki),https://graphtreon.com/creator/taisukekanasaki,14,$19 per month,$1.39 per month,587,Feb 2018
"1,154",Artifex Prime,Artifex Prime is creating #FillionDrawingOfTheDay (ArtifexPrime),https://graphtreon.com/creator/ArtifexPrime,14,$109 per month,$7.76 per month,1023,Dec 2016
"1,155",Kris,Kris is creating Illustrations and Animation (mithmeoi),https://graphtreon.com/creator/mithmeoi,14,$63 per month,$4.53 per month,1978,May 2014
"1,156",Gammatrap,Gammatrap is creating Digital Paintings (gammatrap),https://graphtreon.com/creator/gammatrap,14,$56 per month,$3.98 per month,963,Feb 2017
"1,157",Joby Dorr,"Joby Dorr is creating Paintings, Illustrations, Drawings, Education... and Tattoos! (jobydorr)",https://graphtreon.com/creator/jobydorr,14,$238 per month,$17.03 per month,249,Jan 2019
"1,158",Mike Keesey,Mike Keesey is creating glimpses of past life (tmkeesey),https://graphtreon.com/creator/tmkeesey,14,$26 per piece of artwork,$1.84 per piece of artwork,1480,Sep 2015
"1,159",Laura Moraiti,Laura Moraiti is creating Illustrated cuteness for creative people (laumoraiti),https://graphtreon.com/creator/laumoraiti,14,,,153,May 2019
"1,160",Tara Pappas Art,Tara Pappas Art is creating Mixed Media Paintings & Illustrations (TaraPappasArt),https://graphtreon.com/creator/TaraPappasArt,14,$376 per month,$26.85 per month,224,Feb 2019
"1,161",Melanie Janisse-Barlow,Melanie Janisse-Barlow is creating Paintings,https://graphtreon.com/creator/user?u=371982,14,$77 per creation,$5.54 per creation,1793,Nov 2014
"1,162",Little-Noko,Little-Noko is creating art ! (littlenoko),https://graphtreon.com/creator/littlenoko,14,$250 per month,$17.83 per month,683,Nov 2017
"1,163",Traci,Traci is creating a galaxy.  One illustration at a time! (Ulario),https://graphtreon.com/creator/Ulario,14,$227 per month,$16.18 per month,1070,Oct 2016
"1,164",Lore.illustration,Lore.illustration is creating Illustrations (loreillustration),https://graphtreon.com/creator/loreillustration,14,$128 per month,$9.13 per month,760,Sep 2017
"1,165",Cheryl Young,Cheryl Young is creating Illustrations (cysketch),https://graphtreon.com/creator/cysketch,14,,,541,Apr 2018
"1,166",Hilly Minne,Hilly Minne is creating harry potter art- and more! :D (hillyminne),https://graphtreon.com/creator/hillyminne,14,,,523,Apr 2018
"1,167",Kate Trish,Kate Trish is creating Surreal Art and Illustrations (katetrish),https://graphtreon.com/creator/katetrish,14,$68 per month,$4.89 per month,842,Jun 2017
"1,168",Emily Goff,Emily Goff is creating artwork! (emilyngoff),https://graphtreon.com/creator/emilyngoff,14,$116 per month,$8.29 per month,590,Feb 2018
"1,169",Amanda Sharpe,Amanda Sharpe is creating fantasy illustration (AmandaTheGreat),https://graphtreon.com/creator/AmandaTheGreat,14,$43 per painting,$3.09 per painting,2072,Jan 2014
"1,170",Squink,Squink is creating Art / Toys (Squinkuk),https://graphtreon.com/creator/Squinkuk,14,,,1520,Aug 2015
"1,171",Neil Martin,Neil Martin is creating Arcane Critters! (neilmartinart),https://graphtreon.com/creator/neilmartinart,14,$42 per month,$2.99 per month,231,Feb 2019
"1,172",Lovejoy,Lovejoy is creating Acrylic Paintings for beginners and experienced painters (paintwithLovejoy),https://graphtreon.com/creator/paintwithLovejoy,14,$38 per month,$2.72 per month,784,Aug 2017
"1,173",Angela Song,Angela Song is creating Illustrations & Stories (angelasongart),https://graphtreon.com/creator/angelasongart,14,$107 per month,$7.61 per month,1322,Feb 2016
"1,174",Olga Demidova,Olga Demidova is creating Illustrations for Children's Books (olgademidova),https://graphtreon.com/creator/olgademidova,14,$26 per month,$1.87 per month,349,Oct 2018
"1,175",Mete0ryt,Mete0ryt is creating Paintings and Illustrations (mete0ryt),https://graphtreon.com/creator/mete0ryt,14,,,259,Jan 2019
"1,176",Emma Judson,"Emma Judson is creating Cartoons, Drawings, Art (foulmouthedfido)",https://graphtreon.com/creator/foulmouthedfido,14,$60 per month,$4.25 per month,1056,Nov 2016
"1,177",mikey beckett,mikey beckett is creating illustrations and digital art (vampireteeth),https://graphtreon.com/creator/vampireteeth,14,,,62,Aug 2019
"1,178",Anja Grote Illustration,Anja Grote Illustration is creating ART & ILLUSTRATION  (anjagrote),https://graphtreon.com/creator/anjagrote,14,$37 per month,$2.64 per month,204,Mar 2019
"1,179",Spookgeist,Spookgeist is creating Illustrations (spookgeist),https://graphtreon.com/creator/spookgeist,14,,,171,Apr 2019
"1,180",The Sacred Trust Studio,"The Sacred Trust Studio is creating Paintings, Prints, Drawings (benjaminbrockman)",https://graphtreon.com/creator/benjaminbrockman,14,$114 per month,$8.16 per month,1089,Oct 2016
"1,181",Erin Hughes,Erin Hughes is creating Cartoons and Illustrations (strandedonearthcomic),https://graphtreon.com/creator/strandedonearthcomic,14,$82 per month,$5.85 per month,513,May 2018
"1,182",Momo-Deary,Momo-Deary is creating Illustrations (Momodeary),https://graphtreon.com/creator/Momodeary,14,$43 per month,$3.10 per month,1961,May 2014
"1,183",TheAleksDemon,TheAleksDemon is creating Illustrations (thealeksdemon),https://graphtreon.com/creator/thealeksdemon,14,$42 per month,$3.01 per month,703,Oct 2017
"1,184",Marisa,Marisa is creating cute art and designs! (starsweets),https://graphtreon.com/creator/starsweets,14,,,1644,Apr 2015
"1,185",Angela Cross,Angela Cross is creating Art with Purpose (AngelaCross),https://graphtreon.com/creator/AngelaCross,14,,,1554,Jul 2015
"1,186",Lily Moon,Lily Moon is creating Illustrated stories (Lilymoon),https://graphtreon.com/creator/Lilymoon,14,$209 per month,$14.95 per month,856,May 2017
"1,187",Starpatches,Starpatches is creating Art (starpatches),https://graphtreon.com/creator/starpatches,14,,,1570,Jun 2015
"1,188",Fugitive Rabbit,Fugitive Rabbit is creating but is temporarily on hiatus until 12/31/19 (fugitiverabbit),https://graphtreon.com/creator/fugitiverabbit,14,,,553,Mar 2018
"1,189",HipCat Printery - Lawrence Finn Artist Printer,HipCat Printery - Lawrence Finn Artist Printer is creating Access Editioning Studio and Gallery (hipcat),https://graphtreon.com/creator/hipcat,14,$127 per month,$9.05 per month,757,Sep 2017
"1,190",ecorust9,ecorust9 is creating content (ecorust9),https://graphtreon.com/creator/ecorust9,14,,,1386,Dec 2015
"1,191",Tania Richter,Tania Richter is creating Fantastical Illustrations and Knitting Patterns (TaniaRichter),https://graphtreon.com/creator/TaniaRichter,14,$72 per month,$5.14 per month,2031,Mar 2014
"1,192",Seeyouguyslater,Seeyouguyslater is creating Art (Seeyouguyslater),https://graphtreon.com/creator/Seeyouguyslater,14,,,1073,Oct 2016
"1,193",Maxine November,Maxine November is creating geeky illustrations & anime coloring books. (maxinenovember),https://graphtreon.com/creator/maxinenovember,14,$239 per month,$17.05 per month,910,Apr 2017
"1,194",Coltau Painting,Coltau Painting is creating Painted miniatures,https://graphtreon.com/creator/user?u=3789409,14,$24 per month,$1.68 per month,439,Jul 2018
"1,195",Nikki,Nikki is creating Illustrations & Multimedia (kawaiidogarts),https://graphtreon.com/creator/kawaiidogarts,14,,,519,May 2018
"1,196",Zarina's Art,"Zarina's Art is creating oil paintings, drawings and tutorials (zarinasart)",https://graphtreon.com/creator/zarinasart,14,,,449,Jul 2018
"1,197",Hannah Kienzle,"Hannah Kienzle is creating Stickers, Patches & Enamel Pins (hannahkienzle)",https://graphtreon.com/creator/hannahkienzle,14,,,1148,Aug 2016
"1,198",Valentina Filić,"Valentina Filić is creating art, and illustrating visions into other worlds (valentinafilic)",https://graphtreon.com/creator/valentinafilic,14,,,1049,Nov 2016
"1,199",The Screamcast,The Screamcast is creating Club Scum! (scream_cast),https://graphtreon.com/creator/scream_cast,14,$39 per month,$2.78 per month,643,Dec 2017
"1,200",LaGelfling,"LaGelfling is creating Lala comics, fantasy illustrations and much more! (LaGelfling)",https://graphtreon.com/creator/LaGelfling,14,,,201,Mar 2019
