Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
147,Stephie Clark,Stephie Clark is creating Soft pastel art (12_stephieclark),https://graphtreon.com/creator/12_stephieclark,132,,,277,Dec 2018
148,Whalephat,"Whalephat is creating Monthly Enamel Pin Club, Illustrations and Art (Whalephat)",https://graphtreon.com/creator/Whalephat,132,,,493,May 2018
149,NoFlutter,NoFlutter is creating Concept Art and Pinup Design Illustrations  (noflutter),https://graphtreon.com/creator/noflutter,132,$550 per month,$4.16 per month,1432,Oct 2015
150,Marrus,"Marrus is creating Fantastical, metaphorical fine art for the smart! (marrusart)",https://graphtreon.com/creator/marrusart,131,,,1452,Oct 2015
151,Amie Howard Art,Amie Howard Art is creating Coloured Pencil Tutorials and Techniques (AmieHowardArt),https://graphtreon.com/creator/AmieHowardArt,131,"$1,160 per month",$8.86 per month,1444,Oct 2015
152,Satoshi Matsuura,Satoshi Matsuura is creating creature and character design. (satoshi_matsuura),https://graphtreon.com/creator/satoshi_matsuura,130,$258 per month,$1.99 per month,773,Aug 2017
153,Dalton Stark,Dalton Stark is creating doodles and stickers (daltondoodles),https://graphtreon.com/creator/daltondoodles,129,$953 per month,$7.38 per month,377,Sep 2018
154,Yencat,Yencat is creating Merchandise & Illustration (Yencat),https://graphtreon.com/creator/Yencat,128,,,213,Mar 2019
155,Heather R. Hitchman,"Heather R. Hitchman is creating A world called ""Terratoff"" (terratoff)",https://graphtreon.com/creator/terratoff,127,"$1,015 per month",$7.99 per month,839,Jun 2017
156,Amy Davis Roth,Amy Davis Roth is creating Multimedia art projects inspired by science and nature. (SurlyAmy),https://graphtreon.com/creator/SurlyAmy,127,,,1654,Mar 2015
157,Alarm Eighteen,Alarm Eighteen is creating Books & Artwork. (alarmeighteen),https://graphtreon.com/creator/alarmeighteen,126,,,253,Jan 2019
158,Aaron Miller,Aaron Miller is creating Collector Tokens (aaronmiller),https://graphtreon.com/creator/aaronmiller,125,"$1,146 per creation",$9.16 per creation,965,Feb 2017
159,Krista Leigh Smith,Krista Leigh Smith is creating Art and Characters (kristaleighsmith),https://graphtreon.com/creator/kristaleighsmith,125,,,439,Jul 2018
160,Lopoddity,Lopoddity is creating Illustrations and Doodles (lopoddity),https://graphtreon.com/creator/lopoddity,124,$820 per month,$6.62 per month,447,Jul 2018
161,Sylessae,Sylessae is creating digital artwork and livestreaming! (sylessae),https://graphtreon.com/creator/sylessae,122,,,1012,Dec 2016
162,Borodante,Borodante is creating digital paintings (borodante),https://graphtreon.com/creator/borodante,122,$327 per month,$2.68 per month,1333,Feb 2016
163,Baerthe,Baerthe is creating MTG Tokens (Baerthe),https://graphtreon.com/creator/Baerthe,121,,,430,Jul 2018
164,Olga Zakharova,Olga Zakharova is creating stock illustrations (successfulstocker),https://graphtreon.com/creator/successfulstocker,121,$373 per month,$3.09 per month,246,Jan 2019
165,Matthew Meyer,Matthew Meyer is creating yokai (osarusan),https://graphtreon.com/creator/osarusan,120,$747 per month,$6.22 per month,1504,Aug 2015
166,Rose Lemberg,Rose Lemberg is creating BIRDVERSE (rblemberg),https://graphtreon.com/creator/rblemberg,120,,,1728,Jan 2015
167,Hannah515,Hannah515 is creating Illustrations (hannah515),https://graphtreon.com/creator/hannah515,119,$146 per month,$1.23 per month,502,May 2018
168,James Perrett,James Perrett is creating D&D items and weapons! (jamesperrett),https://graphtreon.com/creator/jamesperrett,119,$322 per month,$2.70 per month,250,Jan 2019
169,Spielebude,Spielebude is creating Battle Reports & Painting Tutorials (spielebude),https://graphtreon.com/creator/spielebude,118,,,880,May 2017
170,Sybile Art,"Sybile Art is creating Magical Paintings, Drawings & Pins (sybileart)",https://graphtreon.com/creator/sybileart,118,,,979,Jan 2017
171,Journey to Wellness,Journey to Wellness is creating Cartoons & Illustrations about Mental Health & Wellbeing (journeytowellness),https://graphtreon.com/creator/journeytowellness,117,$291 per month,$2.49 per month,429,Jul 2018
172,JelArts,JelArts is creating Illustrations (jelarts),https://graphtreon.com/creator/jelarts,117,"$1,214 per month",$10.38 per month,177,Apr 2019
173,Effy Bird Wild,Effy Bird Wild is creating a temple dedicated to your inner artist! (effywild),https://graphtreon.com/creator/effywild,116,,,720,Oct 2017
174,Dead Marsh Spectre,Dead Marsh Spectre is creating Middle-earth Painting guides (middleearthpaintingguides),https://graphtreon.com/creator/middleearthpaintingguides,116,,,386,Sep 2018
175,apofiss,"apofiss is creating digital paintings, wallpapers and more! (apofiss)",https://graphtreon.com/creator/apofiss,115,,,1395,Dec 2015
176,kiDChan,kiDChan is creating IIllustrations (cyanparade),https://graphtreon.com/creator/cyanparade,113,,,1699,Feb 2015
177,RakkuGuy,RakkuGuy is creating Drawings and Comics (rakkuguy),https://graphtreon.com/creator/rakkuguy,112,$410 per month,$3.66 per month,1671,Mar 2015
178,Zach Fischer,Zach Fischer is creating Custom Cosplay and illustrations (zachfischerart),https://graphtreon.com/creator/zachfischerart,112,,,1690,Feb 2015
179,Laura Tempest Zakroff,Laura Tempest Zakroff is creating Visual Alchemy (owlkeyme),https://graphtreon.com/creator/owlkeyme,112,$552 per month,$4.93 per month,1404,Nov 2015
180,fray,fray is creating character designs and art (yiq),https://graphtreon.com/creator/yiq,111,$285 per month,$2.56 per month,1937,Jun 2014
181,Dimitri-Dim69,Dimitri-Dim69 is creating Peinture et soclage de figurines / Miniatures Painting & Basing (Dim69),https://graphtreon.com/creator/Dim69,110,$859 per month,$7.81 per month,295,Dec 2018
182,Dean Spencer,"Dean Spencer is creating Fantasy & Sci-Fi RPG Stock Art - Characters, Creatures, Items (deanspencerart)",https://graphtreon.com/creator/deanspencerart,109,"$1,067 per month",$9.79 per month,1681,Feb 2015
183,BluDraygn,BluDraygn is creating Erotic Literature (BluDraygn),https://graphtreon.com/creator/BluDraygn,109,$299 per month,$2.74 per month,321,Nov 2018
184,Howard Lyon,Howard Lyon is creating Art and Painting Videos (howardlyonart),https://graphtreon.com/creator/howardlyonart,107,,,248,Jan 2019
185,Randy M,Randy M is creating Fantasy Maps and Illustrations (randy_m),https://graphtreon.com/creator/randy_m,106,$350 per month,$3.30 per month,1099,Sep 2016
186,Ariel Burgess,Ariel Burgess is creating Paintings (arielburgess),https://graphtreon.com/creator/arielburgess,106,,,1074,Oct 2016
187,Miu Mau,Miu Mau is creating illustrations and books and trying to train her brain (mammamiu),https://graphtreon.com/creator/mammamiu,106,,,174,Apr 2019
188,Julia Hayes,Julia Hayes is creating Iconography Tutorials (ikonographics),https://graphtreon.com/creator/ikonographics,104,,,762,Aug 2017
189,Cioccolatodorima,Cioccolatodorima is creating Illustrations and anime stuff (cioccolatodorima),https://graphtreon.com/creator/cioccolatodorima,102,$318 per month,$3.12 per month,892,Apr 2017
190,minipete,minipete is creating Art (minipete),https://graphtreon.com/creator/minipete,101,$257 per month,$2.55 per month,813,Jul 2017
191,Sam Flegal,"Sam Flegal is creating Fateful Signs, an exploration of Viking Lore through Art (samflegal)",https://graphtreon.com/creator/samflegal,100,$421 per month,$4.21 per month,547,Apr 2018
192,Paul Caggegi,Paul Caggegi is creating Blender tutorials for illustrators (pcaggegi),https://graphtreon.com/creator/pcaggegi,100,,,833,Jun 2017
193,DADACHYO,DADACHYO is creating Illustration (dadachyo),https://graphtreon.com/creator/dadachyo,99,,,518,May 2018
194,Ernest Vincent Wood III,Ernest Vincent Wood III is creating oil paintings and tutorial videos (evwiii),https://graphtreon.com/creator/evwiii,99,,,760,Sep 2017
195,Everest Pipkin,"Everest Pipkin is creating occasional software, lines on paper (everestpipkin)",https://graphtreon.com/creator/everestpipkin,97,$451 per month,$4.65 per month,1488,Sep 2015
196,ctrlcreep,ctrlcreep is creating irregularities (ctrlcreep),https://graphtreon.com/creator/ctrlcreep,96,$477 per month,$4.97 per month,1425,Nov 2015
197,Aenami,Aenami is creating Art (aenamiart),https://graphtreon.com/creator/aenamiart,96,$298 per Creation,$3.10 per Creation,1317,Feb 2016
198,Elora Pautrat,Elora Pautrat is creating Digital Art (elorapautrat),https://graphtreon.com/creator/elorapautrat,96,,,168,Apr 2019
199,Patronizer,Patronizer is creating tools for Creators (patronizer),https://graphtreon.com/creator/patronizer,96,$365 per month,$3.80 per month,761,Sep 2017
200,Jessica Feinberg,Jessica Feinberg is creating dragons & rare creatures! (artlair),https://graphtreon.com/creator/artlair,96,,,697,Nov 2017
