Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
230,LadyGT,"LadyGT is creating Artworks, tutorials, speed paintings, animations and comics (LadyGT)",https://graphtreon.com/creator/LadyGT,81,$174 per creation,$2.14 per creation,1484,Sep 2015
231,Glaz,Glaz is creating Illustrations and Artistic Oddities (glaz),https://graphtreon.com/creator/glaz,81,,,1119,Sep 2016
232,Artwork Cari Studio,Artwork Cari Studio is creating Cari-Studio.com (cari_studio),https://graphtreon.com/creator/cari_studio,81,,,643,Dec 2017
233,Pulex,Pulex is creating Sticker Packs (Pulex),https://graphtreon.com/creator/Pulex,81,,,754,Sep 2017
234,Krabat,Krabat is creating Illustrations  (krabat),https://graphtreon.com/creator/krabat,80,,,924,Mar 2017
235,liyart,liyart is creating Art and Character Designs (liyart),https://graphtreon.com/creator/liyart,80,,,353,Oct 2018
236,Carrie Hawks Tigerpixie,Carrie Hawks Tigerpixie is creating Fantasy Cat Art (tigerpixie),https://graphtreon.com/creator/tigerpixie,80,$819 per month,$10.24 per month,791,Aug 2017
237,Amrit Brar,"Amrit Brar is creating Illustrations, Zines, and Tarot Cards (amritbrar)",https://graphtreon.com/creator/amritbrar,79,,,996,Jan 2017
238,Allexis Kristedja,"Allexis Kristedja is creating Kings Folly, Torte and Lacey, Fan art, Merchandise (whispwill)",https://graphtreon.com/creator/whispwill,79,$513 per month,$6.50 per month,1733,Jan 2015
239,Tim Von Rueden,Tim Von Rueden is creating Illustrated works and drawings (vonnart),https://graphtreon.com/creator/vonnart,79,,,601,Feb 2018
240,seasonjours,seasonjours is creating journal and illustration  (seasonjours),https://graphtreon.com/creator/seasonjours,78,$318 per month,$4.08 per month,413,Aug 2018
241,Bianca Roman-Stumpff,Bianca Roman-Stumpff is creating Art and Paintings of Random Adorable Randomness (Artofbianca),https://graphtreon.com/creator/Artofbianca,78,,,661,Dec 2017
242,Heather,Heather is creating relaxing ASMR + fun paintings  (HeatheredEffect),https://graphtreon.com/creator/HeatheredEffect,77,,,502,May 2018
243,Pawlove,Pawlove is creating warm and fuzzy things (pawlove),https://graphtreon.com/creator/pawlove,77,$317 per month,$4.11 per month,660,Dec 2017
244,Culture Mill,Culture Mill is creating Performing Arts and Local Creative Culture (culturemill),https://graphtreon.com/creator/culturemill,77,"$1,024 per month",$13.30 per month,464,Jun 2018
245,Dark Realm Maps,Dark Realm Maps is creating Fantasy RPG Maps and Adventures (darkrealmmaps),https://graphtreon.com/creator/darkrealmmaps,77,,,527,Apr 2018
246,Kit Steele,Kit Steele is creating Illustrations and Sketchbooks! (silvertales),https://graphtreon.com/creator/silvertales,76,,,653,Dec 2017
247,Kadabura,"Kadabura is creating Illustrations, Character Designs, and Stories (Kadabura)",https://graphtreon.com/creator/Kadabura,76,$270 per month,$3.55 per month,1463,Sep 2015
248,Kaion,Kaion is creating illustration ideas (kaiart),https://graphtreon.com/creator/kaiart,74,$439 per month,$5.93 per month,904,Apr 2017
249,Colin,Colin is creating tutorials for painting armies of wargames miniatures (legalizedmischief),https://graphtreon.com/creator/legalizedmischief,74,$878 per month,$11.87 per month,32,Aug 2019
250,Tawana Simone,Tawana Simone is creating Planner Printables & Digital Content (tawanasimone),https://graphtreon.com/creator/tawanasimone,74,,,1344,Jan 2016
251,Gilles,Gilles is creating enamel pins! (GillesBone),https://graphtreon.com/creator/GillesBone,74,,,1660,Mar 2015
252,Molly Harrison,"Molly Harrison is creating coloring pages, coloring books and art (fantasyartistmolly)",https://graphtreon.com/creator/fantasyartistmolly,74,$464 per month,$6.28 per month,547,Apr 2018
253,nakanoart,"nakanoart is creating Art, Wallpapers, and Fan Requests (nakanoart)",https://graphtreon.com/creator/nakanoart,73,,,492,May 2018
254,Muffin,Muffin is creating commissions & character illustration (muffin),https://graphtreon.com/creator/muffin,73,,,401,Aug 2018
255,Miss Mindy,Miss Mindy is creating Paintings and Sculptures (missmindy),https://graphtreon.com/creator/missmindy,73,,,1325,Feb 2016
256,Jenna Barton,Jenna Barton is creating illustrations & poetry (dappermouth),https://graphtreon.com/creator/dappermouth,73,,,768,Aug 2017
257,muddymelly,muddymelly is creating digital artwork (muddymelly),https://graphtreon.com/creator/muddymelly,72,$298 per batch (1 - 2 batches per month),$4.14 per batch (1 - 2 batches per month),1217,Jun 2016
258,Byron Winton,Byron Winton is creating Paintings and Drawings (byronwinton),https://graphtreon.com/creator/byronwinton,72,,,1834,Sep 2014
259,Jonathan Pageau,Jonathan Pageau is creating traditional carvings (jonathanpageau),https://graphtreon.com/creator/jonathanpageau,72,$864 per month,$12.00 per month,1080,Oct 2016
260,Tyler Walpole,Tyler Walpole is creating A draconic urban fantasy comic and illustrations (bloodofdragons),https://graphtreon.com/creator/bloodofdragons,72,$595 per month,$8.26 per month,1072,Oct 2016
261,Sarah Thursday,Sarah Thursday is creating Illustrations and original merchandise (sarahthursday),https://graphtreon.com/creator/sarahthursday,72,"$2,066 per month",$28.70 per month,189,Mar 2019
262,Lauren,"Lauren is creating Pin Club + Original Art // enamel pins, stickers & illustrations (enchant)",https://graphtreon.com/creator/enchant,72,,,1972,May 2014
263,Anton Gudim,Anton Gudim is creating comics and illustrations (gudim),https://graphtreon.com/creator/gudim,71,$221 per month,$3.11 per month,240,Feb 2019
264,Loika,Loika is creating Illustrations & Stories (loika),https://graphtreon.com/creator/loika,70,,,1589,May 2015
265,Lineke Lijn,Lineke Lijn is creating Drawing Tutorials (linekelijn),https://graphtreon.com/creator/linekelijn,70,,,680,Nov 2017
266,Tristan Yuvienco,"Tristan Yuvienco is creating sketches, studies and tutorials (trisketched)",https://graphtreon.com/creator/trisketched,69,,,562,Mar 2018
267,Bill Day,Bill Day is creating 5  Political Cartoons a week (BillDayArt),https://graphtreon.com/creator/BillDayArt,69,,,462,Jun 2018
268,Naomi Nowak,"Naomi Nowak is creating visionary paintings, ethical fashion and silver jewels. (naominowak)",https://graphtreon.com/creator/naominowak,68,$278 per month,$4.09 per month,701,Oct 2017
269,Bocodamondo,Bocodamondo is creating Animation and Artworks (Bocodamondo),https://graphtreon.com/creator/Bocodamondo,68,,,905,Apr 2017
270,Brandon Kenney,Brandon Kenney is creating artwork and tutorials. (BrandonKenney),https://graphtreon.com/creator/BrandonKenney,68,,,1277,Apr 2016
271,Michael James Smith,Michael James Smith is creating Photo Realistic Oil Paintings (michaeljamessmith),https://graphtreon.com/creator/michaeljamessmith,68,,,172,Apr 2019
272,Zatcaskagoon Miniatures,Zatcaskagoon Miniatures is creating Miniature Painting Tutorials (zatcaskagoon),https://graphtreon.com/creator/zatcaskagoon,68,,,1396,Dec 2015
273,Sara Tepes,Sara Tepes is creating Traditional and Digital Artwork (sarucatepes),https://graphtreon.com/creator/sarucatepes,68,,,599,Feb 2018
274,Ellis Woolley,Ellis Woolley is creating Illustrations & Artwork (ellisjade_),https://graphtreon.com/creator/ellisjade_,68,$574 per month,$8.45 per month,1127,Aug 2016
275,Fuki,Fuki is creating cool drawings! (Fuki),https://graphtreon.com/creator/Fuki,67,,,1728,Jan 2015
276,Jennifer Miller,"Jennifer Miller is creating paintings, drawings, and sculpture (nambroth)",https://graphtreon.com/creator/nambroth,67,,,2033,Mar 2014
277,Kim Myatt,Kim Myatt is creating illustrations (Ysvyri),https://graphtreon.com/creator/Ysvyri,67,$152 per month,$2.27 per month,670,Dec 2017
278,Eva Sowinski,Eva Sowinski is creating Original Artwork (critterosity),https://graphtreon.com/creator/critterosity,67,,,1248,May 2016
279,Lunumbra,Lunumbra is creating Hand-Painted Extended Art Trading Cards (Lunumbra),https://graphtreon.com/creator/Lunumbra,67,,,1337,Feb 2016
280,Arkaitz Pérez,Arkaitz Pérez is creating figure painting tutorials- Noh´s figure painting academy. (NoHAcademy),https://graphtreon.com/creator/NoHAcademy,67,,,1016,Dec 2016
281,Kierstin LaPatka,Kierstin LaPatka is creating Monsters (TheMonsterForge),https://graphtreon.com/creator/TheMonsterForge,66,$296 per month,$4.48 per month,1875,Aug 2014
282,Tomislav,Tomislav is creating world full of mysterious giants (tomislav),https://graphtreon.com/creator/tomislav,66,$180 per painting,$2.73 per painting,301,Dec 2018
283,Issy,Issy is creating Artwork and Animation (ijkelly),https://graphtreon.com/creator/ijkelly,66,$147 per month,$2.22 per month,943,Mar 2017
284,Hinoe,"Hinoe is creating Illustrations, Drawings, Manga (Hinoe)",https://graphtreon.com/creator/Hinoe,66,,,555,Mar 2018
285,Devin Elle Kurtz,Devin Elle Kurtz is creating Illustrations (devinellekurtz),https://graphtreon.com/creator/devinellekurtz,66,,,1279,Apr 2016
286,Citrinelle,Citrinelle is creating Digital Art (Citrinelle),https://graphtreon.com/creator/Citrinelle,65,$921 per month,$14.17 per month,614,Jan 2018
287,Matt Cexwish,"Matt Cexwish is creating Miniature Art, Basing and Painting Tutorials (joyofbasing)",https://graphtreon.com/creator/joyofbasing,65,,,821,Jul 2017
288,Carla Morrow,"Carla Morrow is creating Empowerment, inspiration and beauty through Dragons. (Dragonladyart)",https://graphtreon.com/creator/Dragonladyart,65,$327 per month,$5.03 per month,1542,Jul 2015
289,Chun Lo,Chun Lo is creating Art - Tutorials - Prints (chunloart),https://graphtreon.com/creator/chunloart,65,,,644,Dec 2017
290,vacuum,"vacuum is creating art, illustrations (vacuumch)",https://graphtreon.com/creator/vacuumch,65,,,155,Apr 2019
291,Aud Koch,"Aud Koch is creating comics, doodles & illustrations! (audkoch)",https://graphtreon.com/creator/audkoch,64,,,1730,Jan 2015
292,Munkao,Munkao is creating South-East Asian Fantasy world building (athousandthousandislands),https://graphtreon.com/creator/athousandthousandislands,64,$146 per month,$2.29 per month,957,Feb 2017
293,TerraTerrific,"TerraTerrific is creating Illustrations, Character Designs, and Comics (terraterrific)",https://graphtreon.com/creator/terraterrific,63,,,155,Apr 2019
294,Cuddlehooves,Cuddlehooves is creating Cute babyfur & ABDL art  (cuddlehooves),https://graphtreon.com/creator/cuddlehooves,63,$113 per month,$1.79 per month,867,May 2017
295,RobPaintsModels,RobPaintsModels is creating Miniature Painting Tutorials (RobPaintsModels),https://graphtreon.com/creator/RobPaintsModels,63,$313 per month,$4.97 per month,462,Jun 2018
296,NubianRockChick,NubianRockChick is creating Illustrations  (nubianrockchick),https://graphtreon.com/creator/nubianrockchick,63,,,793,Jul 2017
297,Maly,"Maly is creating soap, sewing, drawing, and dragons (maly)",https://graphtreon.com/creator/maly,63,,,889,Apr 2017
298,Jess Weymouth,Jess Weymouth is creating Watercolor + Illustration Artwork   (Jessweymouth),https://graphtreon.com/creator/Jessweymouth,63,,,554,Mar 2018
299,PaintingBig,PaintingBig is creating Miniature Painting & Color Tutorials  (paintingbig),https://graphtreon.com/creator/paintingbig,63,$609 per month,$9.67 per month,294,Dec 2018
300,Otaku Pins,"Otaku Pins is creating Pins, stickers, and apparel (otakupins)",https://graphtreon.com/creator/otakupins,63,,,701,Oct 2017
