Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
729,artsypeach,"artsypeach is creating paintings, drawings, and art tutorials! (artsypeach)",https://graphtreon.com/creator/artsypeach,24,$82 per month,$3.40 per month,314,Nov 2018
730,Jody Reimers,Jody Reimers is creating 3D Printable Fan Art (rgrfx),https://graphtreon.com/creator/rgrfx,24,,,133,May 2019
731,STEALTHNACHOS,STEALTHNACHOS is creating illustrations! (stealthnachos),https://graphtreon.com/creator/stealthnachos,24,,,1701,Feb 2015
732,Aaron Cohick,"Aaron Cohick is creating books, prints, noise, poems, and book-print-noise-poems (newlightspress)",https://graphtreon.com/creator/newlightspress,24,,,183,Apr 2019
733,Giulia Valentini,"Giulia Valentini is creating Digital Art, Illustrations, Fanart (kurocyou)",https://graphtreon.com/creator/kurocyou,24,,,626,Jan 2018
734,Cary J Lenehan,"Cary J Lenehan is creating Books, stories, recipes, drawings, maps, characters and cosplay.",https://graphtreon.com/creator/user?u=3009225,24,,,1300,Mar 2016
735,Eva Soulu,Eva Soulu is creating Illustrations and Stories (eva_soulu),https://graphtreon.com/creator/eva_soulu,24,,,603,Feb 2018
736,TakuyaRawr,TakuyaRawr is creating anime stuff (TakuyaRawr),https://graphtreon.com/creator/TakuyaRawr,24,,,730,Oct 2017
737,Liz,Liz is creating art (lizhuston),https://graphtreon.com/creator/lizhuston,24,$502 per finished art piece,$20.93 per finished art piece,1425,Nov 2015
738,Selina Fenech,"Selina Fenech is creating Original Fairy, Fantasy, and Mermaid art Paintings (selinafenech)",https://graphtreon.com/creator/selinafenech,24,"$138 per Month, once new patreon setup is live (not yet!)","$5.74 per Month, once new patreon setup is live (not yet!)",1894,Jul 2014
739,aketan,aketan is creating art and cute doodles (aketan),https://graphtreon.com/creator/aketan,24,$311 per month,$12.97 per month,1104,Sep 2016
740,Hisekii,Hisekii is creating Webtoon and Illustrations (hisekii),https://graphtreon.com/creator/hisekii,24,,,772,Aug 2017
741,Asur,"Asur is creating Paintings, Comic books (asur_misoa)",https://graphtreon.com/creator/asur_misoa,24,$43 per month,$1.81 per month,252,Jan 2019
742,Amanda LaPalme,Amanda LaPalme is creating Art (amandalapalme),https://graphtreon.com/creator/amandalapalme,24,,,1709,Jan 2015
743,Beth Kerner,Beth Kerner is creating Illustrations (Glows),https://graphtreon.com/creator/Glows,23,$203 per month,$8.84 per month,568,Mar 2018
744,Kate Amedeo,Kate Amedeo is creating Soft pastel artwork & tutorials (kateamedeo),https://graphtreon.com/creator/kateamedeo,23,$87 per month,$3.79 per month,618,Jan 2018
745,Lana Neble,Lana Neble is creating Illustrations (lananeble),https://graphtreon.com/creator/lananeble,23,,,109,Jun 2019
746,Serena Malyon,Serena Malyon is creating fantasy illustrations (serenamalyon),https://graphtreon.com/creator/serenamalyon,23,,,227,Feb 2019
747,Bryn G Jones,Bryn G Jones is creating digital painting tutorials (brynschool),https://graphtreon.com/creator/brynschool,23,$76 per month,$3.30 per month,104,Jun 2019
748,Matthew Drake,Matthew Drake is creating dissident art (illustratedphilosophy),https://graphtreon.com/creator/illustratedphilosophy,23,$158 per month,$6.87 per month,1385,Dec 2015
749,Paul Davey,"Paul Davey is creating Illustrations, Video Games, Comics? (mattahan)",https://graphtreon.com/creator/mattahan,23,,,842,Jun 2017
750,edorazzi,edorazzi is creating behind the scenes shenanigans (edorazzi),https://graphtreon.com/creator/edorazzi,23,$64 per month,$2.79 per month,530,Apr 2018
751,Matthew Somerfield (SomersF1),Matthew Somerfield (SomersF1) is creating #TechF1 (SomersF1),https://graphtreon.com/creator/SomersF1,23,$64 per month,$2.77 per month,749,Sep 2017
752,Samy el-Noury,"Samy el-Noury is creating new written work, live performances, and LGBTQ+ advocacy (nourypublic)",https://graphtreon.com/creator/nourypublic,23,,,736,Sep 2017
753,Seth Rutledge,Seth Rutledge is creating Science Fiction and Fantasy Illustrations and Concept Art (eldritch48),https://graphtreon.com/creator/eldritch48,23,,,419,Aug 2018
754,JoFang,JoFang is creating CG paintings (jofang),https://graphtreon.com/creator/jofang,23,,,1057,Nov 2016
755,Paintless,"Paintless is creating Art, sans Paint (Paintless)",https://graphtreon.com/creator/Paintless,23,$137 per month,$5.97 per month,761,Sep 2017
756,Kathi Day,Kathi Day is creating Stories  (gusdefrog),https://graphtreon.com/creator/gusdefrog,23,$86 per month,$3.74 per month,264,Jan 2019
757,Moucii,Moucii is creating Digital Artworks and Adoptables (moucii),https://graphtreon.com/creator/moucii,23,,,621,Jan 2018
758,Andrew Geeson Loose Watercolours,Andrew Geeson Loose Watercolours is creating Watercolours painting tuition (andrewgeesonloosewatercolours),https://graphtreon.com/creator/andrewgeesonloosewatercolours,23,,,1115,Sep 2016
759,EJ,EJ is creating comics and illustrations! (ejnoodles),https://graphtreon.com/creator/ejnoodles,23,$148 per month,$6.43 per month,549,Apr 2018
760,Allen Morris,Allen Morris is creating narrative fantasy art. (allenmorrisart),https://graphtreon.com/creator/allenmorrisart,23,,,1276,Apr 2016
761,Ray Coffman,Ray Coffman is creating Illustrations and Stories (RayCoffman),https://graphtreon.com/creator/RayCoffman,23,,,1092,Oct 2016
762,Julia Remy Hayes / RemyWolf,Julia Remy Hayes / RemyWolf is creating Anthropomorphic Artwork! (remywolf),https://graphtreon.com/creator/remywolf,23,$108 per month,$4.68 per month,1675,Mar 2015
763,Vantid,Vantid is creating critters and creatures (vantid),https://graphtreon.com/creator/vantid,23,,,551,Mar 2018
764,derek beaulieu,"derek beaulieu is creating poetry, prose, small edition chapbooks, artwork (derekbeaulieu)",https://graphtreon.com/creator/derekbeaulieu,23,,,671,Nov 2017
765,Beth Hughes,Beth Hughes is creating characters and illustrations (beffalumps),https://graphtreon.com/creator/beffalumps,23,,,974,Jan 2017
766,Lighane,"Lighane is creating Traditional  Concept Art, Manga Girls & More (Lighane)",https://graphtreon.com/creator/Lighane,23,$90 per ON HIATUS,$3.93 per ON HIATUS,1508,Aug 2015
767,Janina Himmen,Janina Himmen is creating your next avatar (janinahimmen),https://graphtreon.com/creator/janinahimmen,23,$106 per month,$4.61 per month,1627,Apr 2015
768,Bofeng Lin,Bofeng Lin is creating Art and Tutorials  (bofenglin),https://graphtreon.com/creator/bofenglin,23,,,825,Jun 2017
769,Roman,Roman is creating Illustrations for RPG's Characters (Soulafein),https://graphtreon.com/creator/Soulafein,23,$209 per month,$9.07 per month,1394,Dec 2015
770,Warrick Wong,Warrick Wong is creating Stories & Illustrations (warrickwong),https://graphtreon.com/creator/warrickwong,22,,,817,Jul 2017
771,Meg Daunting,Meg Daunting is creating Illustrations and Comics (daunt),https://graphtreon.com/creator/daunt,22,$77 per month,$3.48 per month,1705,Jan 2015
772,Trista,Trista is creating artwork & improving artistic skills (qtrnevermore),https://graphtreon.com/creator/qtrnevermore,22,$374 per month,$17.01 per month,1607,May 2015
773,Todd Lockwood,Todd Lockwood is creating fantasy art. (toddlockwood),https://graphtreon.com/creator/toddlockwood,22,,,514,May 2018
774,Simini,Simini is creating Illustrations and embroidery (siminiblocker),https://graphtreon.com/creator/siminiblocker,22,$71 per month,$3.23 per month,150,May 2019
775,Heroes & Bosses,Heroes & Bosses is creating miniature painting tutorials (HeroesBosses),https://graphtreon.com/creator/HeroesBosses,22,,,577,Mar 2018
776,ChocEnd,ChocEnd is creating Round Cartoons (chocdrgn),https://graphtreon.com/creator/chocdrgn,22,,,685,Nov 2017
777,That One Pink Dog Studios,That One Pink Dog Studios is creating Artwork (CassMutt),https://graphtreon.com/creator/CassMutt,22,$225 per month,$10.21 per month,1939,Jun 2014
778,VisualJamie,"VisualJamie is creating drawings, paintings, sculptures, and live art (visualjamie)",https://graphtreon.com/creator/visualjamie,22,,,1637,Apr 2015
779,Parker Williams,Parker Williams is creating Digital Portraits (breakerbot),https://graphtreon.com/creator/breakerbot,22,,,150,May 2019
780,Nan Lawson,Nan Lawson is creating Art and Illustration (nanlawson),https://graphtreon.com/creator/nanlawson,22,$18 per month,$0.82 per month,592,Feb 2018
781,Kelly Sparks Salchli,Kelly Sparks Salchli is creating Fantasy Artwork (kellysparksart),https://graphtreon.com/creator/kellysparksart,22,$54 per month,$2.46 per month,276,Dec 2018
782,Bianca R.,Bianca R. is creating Art  (artblvnk),https://graphtreon.com/creator/artblvnk,22,,,932,Mar 2017
783,Betsy Nichols,Betsy Nichols is creating TOONS! (betsythebeaver),https://graphtreon.com/creator/betsythebeaver,22,,,1634,Apr 2015
784,Racesolar,Racesolar is creating art and original stories (racesolar),https://graphtreon.com/creator/racesolar,22,$59 per month,$2.70 per month,387,Sep 2018
785,HOAI,HOAI is creating Digital Art and Illustrations (HOAI),https://graphtreon.com/creator/HOAI,22,$39 per month,$1.78 per month,818,Jul 2017
786,Scroup,Scroup is creating pony pics (scroup),https://graphtreon.com/creator/scroup,22,$101 per month,$4.59 per month,794,Jul 2017
787,ENV,ENV is creating Illustrations and Webtoons! (Env_C),https://graphtreon.com/creator/Env_C,22,,,473,Jun 2018
788,The Half Enlightened One,The Half Enlightened One is creating Drawings & Illustration (hillaryravenian),https://graphtreon.com/creator/hillaryravenian,22,$155 per month,$7.06 per month,732,Sep 2017
789,Marta Nael,Marta Nael is creating ART (martanael),https://graphtreon.com/creator/martanael,22,$274 per month,$12.43 per month,155,Apr 2019
790,Ciara,Ciara is creating a Print of the Month Club! (ciara),https://graphtreon.com/creator/ciara,22,$291 per month,$13.22 per month,1936,Jun 2014
791,Heilig Art,Heilig Art is creating Performance Illustration Videos (heiligart),https://graphtreon.com/creator/heiligart,22,,,609,Jan 2018
792,Rogan Hazard,"Rogan Hazard is creating Drawings, Paintings and Illustrated Books (roganhazard)",https://graphtreon.com/creator/roganhazard,22,,,725,Oct 2017
793,Soulway Studios,Soulway Studios is creating Miniature Painting tutorials and content (soulwaystudios),https://graphtreon.com/creator/soulwaystudios,22,$140 per month,$6.35 per month,155,Apr 2019
794,Wafalo,Wafalo is creating creepy illustrations! (wafalo),https://graphtreon.com/creator/wafalo,22,$88 per month,$4.02 per month,1702,Feb 2015
795,Anniefeatherw8,Anniefeatherw8 is creating DIGITAL & TRADITIONAL ILLUSTRATIONS (anniefeatherw8),https://graphtreon.com/creator/anniefeatherw8,22,$143 per month,$6.48 per month,719,Oct 2017
796,Sara Fabrizi,Sara Fabrizi is creating comics and illustrations (sarafabrizi),https://graphtreon.com/creator/sarafabrizi,22,,,1735,Jan 2015
797,flimsy,flimsy is creating illustrations and more (flimsy),https://graphtreon.com/creator/flimsy,22,,,473,Jun 2018
798,Thesdroz,Thesdroz is creating anime girls (thesdroz),https://graphtreon.com/creator/thesdroz,22,$209 per month,$9.50 per month,692,Nov 2017
799,Clydesballapaloozaextravaganza,Clydesballapaloozaextravaganza is creating digital drawings (doodlestab),https://graphtreon.com/creator/doodlestab,22,$211 per month,$9.60 per month,156,Apr 2019
800,Danielle Baskin,"Danielle Baskin is creating experimental products, situations, and Internet jokes (djbaskin)",https://graphtreon.com/creator/djbaskin,22,$387 per month,$17.61 per month,630,Jan 2018
