Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
"1,416",Diana Probst,Diana Probst is creating Art (DianaProbst),https://graphtreon.com/creator/DianaProbst,11,$253 per month,$22.99 per month,1451,Oct 2015
"1,417",Abigail LaLonde,Abigail LaLonde is creating and making stuff (alien_sunset),https://graphtreon.com/creator/alien_sunset,11,$24 per month,$2.22 per month,307,Nov 2018
"1,418",Epyon5,Epyon5 is creating stenciled paintings. (epyon5),https://graphtreon.com/creator/epyon5,11,,,672,Nov 2017
"1,419",Jim Magnusson,Jim Magnusson is creating The Lost Monster and map Manual,https://graphtreon.com/creator/user?u=285703,11,$27 per lost monster and map manual page,$2.45 per lost monster and map manual page,1861,Aug 2014
"1,420",Rebecca Nie - Fine Artist,"Rebecca Nie - Fine Artist is creating Floral Paintings, Ink Drawings, Fine Art (rebexart)",https://graphtreon.com/creator/rebexart,11,$14 per finished work,$1.31 per finished work,1798,Oct 2014
"1,421",dr!p,dr!p is creating pixel art and illustrations (drOMGp),https://graphtreon.com/creator/drOMGp,11,,,201,Mar 2019
"1,422",Jennifer Taylor,"Jennifer Taylor is creating Painting Tutorials, Demos and More! (JenniferTaylorArt)",https://graphtreon.com/creator/JenniferTaylorArt,11,$47 per month,$4.28 per month,485,Jun 2018
"1,423",Stephanie Martin,Stephanie Martin is creating Arts & Witchery (Azralorne),https://graphtreon.com/creator/Azralorne,11,$17 per month,$1.51 per month,565,Mar 2018
"1,424",Jeremy Hart Illos,Jeremy Hart Illos is creating Content for DnD and the OSR (jhillos),https://graphtreon.com/creator/jhillos,11,$25 per month,$2.30 per month,1247,May 2016
"1,425",Joshua Lawson,"Joshua Lawson is creating essays, articles, books (and more!) to challenge & inspire (JoshuaLawson)",https://graphtreon.com/creator/JoshuaLawson,11,,,638,Jan 2018
"1,426",Celtis,Celtis is creating Illustrations (celtis),https://graphtreon.com/creator/celtis,11,$29 per month,$2.61 per month,155,Apr 2019
"1,427",Jennifer So,Jennifer So is creating Art and Illustrations (jenniferso),https://graphtreon.com/creator/jenniferso,11,,,538,Apr 2018
"1,428",Erika Rier,Erika Rier is creating Art & Zines (ErikaRier),https://graphtreon.com/creator/ErikaRier,11,,,1616,Apr 2015
"1,429",Amanda Wray,Amanda Wray is creating Graphics for Basic Income & More (amandawray),https://graphtreon.com/creator/amandawray,11,,,1094,Oct 2016
"1,430",Leaflin Lore Winecoff,"Leaflin Lore Winecoff is creating paintings, yogic musings, wisdom & absurdity",https://graphtreon.com/creator/user?u=9134615,11,$190 per month,$17.27 per month,505,May 2018
"1,431",Der Frische Fisch,Der Frische Fisch is creating Cartoons (DerFrischeFisch),https://graphtreon.com/creator/DerFrischeFisch,11,$61 per month,$5.55 per month,884,May 2017
"1,432",Robert Matthews,Robert Matthews is creating Dungeons and TTRPG Maps (DungeonsandDesign),https://graphtreon.com/creator/DungeonsandDesign,11,,,1903,Jul 2014
"1,433",Silky,Silky is creating silly animal doodles (noctli),https://graphtreon.com/creator/noctli,11,$14 per month,$1.31 per month,152,May 2019
"1,434",Rhys P.,"Rhys P. is creating Painting, Illustration, COMICS(?) (xenocat)",https://graphtreon.com/creator/xenocat,11,$34 per month,$3.06 per month,1993,Apr 2014
"1,435",TabbyB,TabbyB is creating Art:  Coloring pages and books (tabbyb),https://graphtreon.com/creator/tabbyb,11,$33 per month,$2.99 per month,1397,Dec 2015
"1,436",SeanFitz,SeanFitz is creating Illustrations and Story books. (Seanfitz),https://graphtreon.com/creator/Seanfitz,11,,,933,Mar 2017
"1,437",joverine,joverine is creating Drawing/Painting/Videos (joverine),https://graphtreon.com/creator/joverine,11,,,1711,Jan 2015
"1,438",Studio Pen Pen,"Studio Pen Pen is creating Paintings, Prints, Tutorial and Time Lapse Videos (studiopenpen)",https://graphtreon.com/creator/studiopenpen,11,$135 per month,$12.28 per month,680,Nov 2017
"1,439",piney ojo,piney ojo is creating art (pineyojo),https://graphtreon.com/creator/pineyojo,11,$24 per month,$2.16 per month,738,Sep 2017
"1,440",TehChan,"TehChan is creating Tutorials on digital paintings, reference photos and critiques.  (tehchan)",https://graphtreon.com/creator/tehchan,11,,,545,Apr 2018
"1,441",Aly K. Sasagawa,Aly K. Sasagawa is creating Illustrations and Game Art. Goals: Art Books and a Webcomic! (ballaquia),https://graphtreon.com/creator/ballaquia,11,$51 per artwork,$4.59 per artwork,1614,May 2015
"1,442",Alex Kuno,"Alex Kuno is creating Apocalyptic Fairytales, Psychedelic Anatomy, Surreal Erotica  (alexkuno)",https://graphtreon.com/creator/alexkuno,11,,,741,Sep 2017
"1,443",Marya Filatova,Marya Filatova is creating watercolour landscapes and Tolkien based paintings (rittare_art),https://graphtreon.com/creator/rittare_art,11,$26 per month,$2.35 per month,212,Mar 2019
"1,444",MeMiann,MeMiann is creating quirky and cute illustrations / monsters / doodles (memiann),https://graphtreon.com/creator/memiann,11,$22 per month,$2.04 per month,1149,Aug 2016
"1,445",Saki,Saki is creating art not farts (sakibatch),https://graphtreon.com/creator/sakibatch,11,$25 per month,$2.29 per month,1613,May 2015
"1,446",Christie Shinn aka HoraTora Studios,"Christie Shinn aka HoraTora Studios is creating Horrible Images, Illustrations, and Other Heartwarming Things. (HoraToraStudios)",https://graphtreon.com/creator/HoraToraStudios,11,,,2116,Dec 2013
"1,447",Will Brooks,Will Brooks is creating Doctor Who Art  (willbrooks1989),https://graphtreon.com/creator/willbrooks1989,11,,,915,Mar 2017
"1,448",tondagossa,"tondagossa is creating Drawings, Illustrations, and Art Streams (tondagossa)",https://graphtreon.com/creator/tondagossa,11,$31 per month,$2.81 per month,1492,Sep 2015
"1,449",Lynae Zebest,Lynae Zebest is creating astronomically awesome cosmetics & art (lynaezebest),https://graphtreon.com/creator/lynaezebest,11,,,240,Feb 2019
"1,450",Tanya Hales,Tanya Hales is creating Nature Spirit illustrations (tanyahales),https://graphtreon.com/creator/tanyahales,11,$34 per month,$3.07 per month,602,Feb 2018
"1,451",Remy 'Eisu' Mokhtar,Remy 'Eisu' Mokhtar is creating Artworks (remyeisumokhtar),https://graphtreon.com/creator/remyeisumokhtar,11,,,1736,Dec 2014
"1,452",moni,"moni is creating Illustration, Concept art (moni_o_nium)",https://graphtreon.com/creator/moni_o_nium,11,$125 per 1st and 15th of every month,$11.37 per 1st and 15th of every month,1269,Apr 2016
"1,453",Milo Wissig,Milo Wissig is creating Art (mwissig),https://graphtreon.com/creator/mwissig,11,$57 per painting,$5.21 per painting,1160,Jul 2016
"1,454",jillibeeean,jillibeeean is creating fanart and illustration (jillibeeean),https://graphtreon.com/creator/jillibeeean,11,,,560,Mar 2018
"1,455",La bête Nwar,"La bête Nwar is creating comics, illustrations and animations  (labetenwar)",https://graphtreon.com/creator/labetenwar,11,$73 per month,$6.63 per month,527,Apr 2018
"1,456",Zan Edson,"Zan Edson is creating paintings, drawings, sculptures, dolls and bodypaintings",https://graphtreon.com/creator/user?u=8525018,11,$66 per month,$5.98 per month,682,Nov 2017
"1,457",Shea Manweiler,Shea Manweiler is creating hand-drawn fantasy and dungeon adventure maps. (monocledoctopus),https://graphtreon.com/creator/monocledoctopus,11,,,427,Aug 2018
"1,458",Dreachie,Dreachie is creating Sad girls & Dreamy drawings (dreachie),https://graphtreon.com/creator/dreachie,11,,,689,Nov 2017
"1,459",Anlavaro,"Anlavaro is creating Illustrations, Urban Sketches & Concept Art. (Anlavaro)",https://graphtreon.com/creator/Anlavaro,11,$65 per month,$5.88 per month,426,Aug 2018
"1,460",Pulp Diction Press,Pulp Diction Press is creating diverse action fiction! (pulpdictionpress),https://graphtreon.com/creator/pulpdictionpress,11,$226 per month,$20.56 per month,1003,Jan 2017
"1,461",Marcia,Marcia is creating illustrations & The Clockmaster (marcia),https://graphtreon.com/creator/marcia,11,,,1102,Sep 2016
"1,462",Brandon Hayman,Brandon Hayman is creating Art! (brandonhayman),https://graphtreon.com/creator/brandonhayman,11,$101 per month,$9.17 per month,275,Dec 2018
"1,463",Elena Dudina,"Elena Dudina is creating Book and CD Covers, photomanipulations, photo fantasy... (elenadudina)",https://graphtreon.com/creator/elenadudina,11,,,884,May 2017
"1,464",FenDuDu_DT,FenDuDu_DT is creating Drawing，Sims4CC,https://graphtreon.com/creator/user?u=14570918,11,,,257,Jan 2019
"1,465",geotalon,geotalon is creating an artistic journey (geotalon),https://graphtreon.com/creator/geotalon,11,,,412,Aug 2018
"1,466",46cm,"46cm is creating Illustrations, Animations and Character Designs (46cm)",https://graphtreon.com/creator/46cm,11,$91 per month,$8.28 per month,58,Aug 2019
"1,467",Cathy Wu,Cathy Wu is creating illustrations (itscathywu),https://graphtreon.com/creator/itscathywu,11,$113 per month,$10.27 per month,621,Jan 2018
"1,468",Ayden Ferrante,Ayden Ferrante is creating Miniature painting tutorials for display and gaming. (fenrirminiatures),https://graphtreon.com/creator/fenrirminiatures,11,,,238,Feb 2019
"1,469",Alex Carlson,Alex Carlson is creating Illustrations and Art (alexcarlson),https://graphtreon.com/creator/alexcarlson,11,$95 per creation,$8.59 per creation,706,Oct 2017
"1,470",Luca Oleastri,Luca Oleastri is creating Science Fiction and Fantasy Art (innovari),https://graphtreon.com/creator/innovari,11,,,1288,Mar 2016
"1,471",Erin McGathy,Erin McGathy is creating podcasts and artwork  (erinmcgathy),https://graphtreon.com/creator/erinmcgathy,11,$40 per month,$3.60 per month,827,Jun 2017
"1,472",Eric Talbot,Eric Talbot is creating Artwork (erictalbot),https://graphtreon.com/creator/erictalbot,11,,,794,Jul 2017
"1,473",Sakuems,"Sakuems is creating Artworks, Stories and Videos (sakuems)",https://graphtreon.com/creator/sakuems,11,$72 per creation,$6.55 per creation,1941,Jun 2014
"1,474",_Miin,_Miin is creating Webcomic and Digital painting (Artofmiin),https://graphtreon.com/creator/Artofmiin,11,$21 per month,$1.87 per month,688,Nov 2017
"1,475",MarkfunJones,"MarkfunJones is creating Acrylic painting Vlogs, Musical Treats (MarkFunJones)",https://graphtreon.com/creator/MarkFunJones,11,,,778,Aug 2017
"1,476",Julie Wilmore,Julie Wilmore is creating ethereal animal drawings (juliewilmore),https://graphtreon.com/creator/juliewilmore,11,,,560,Mar 2018
"1,477",John Staton,John Staton is creating An Art Book (usstreamers),https://graphtreon.com/creator/usstreamers,11,$15 per month,$1.39 per month,166,Apr 2019
"1,478",Marcus C. Thomas,Marcus C. Thomas is creating some tasty illustrations (marcuscthomas),https://graphtreon.com/creator/marcuscthomas,11,,,384,Sep 2018
"1,479",Eli Sachse,"Eli Sachse is creating fierce, queer portraits",https://graphtreon.com/creator/user?u=10770329,11,$138 per month,$12.53 per month,460,Jun 2018
"1,480",Caley Feeney,"Caley Feeney is creating Visual art, clothing, sculptures and more (caleyf)",https://graphtreon.com/creator/caleyf,11,$105 per month,$9.51 per month,175,Apr 2019
"1,481",Tama Soto,"Tama Soto is creating Videos where you’ll see me painting, journaling, and crafting (tamasoto)",https://graphtreon.com/creator/tamasoto,11,$24 per month,$2.20 per month,460,Jun 2018
"1,482",Antonjorch,"Antonjorch is creating Illustration, Environment, Sketches Concept Art (antonjorch)",https://graphtreon.com/creator/antonjorch,11,,,906,Apr 2017
"1,483",blazemalefica,blazemalefica is creating Illustrations and Comics (blazemalefica),https://graphtreon.com/creator/blazemalefica,11,,,198,Mar 2019
"1,484",洋洋,洋洋 is creating something lovely (heartmush),https://graphtreon.com/creator/heartmush,11,,,177,Apr 2019
"1,485",Michael DeNicola,Michael DeNicola is creating Illustrations (michaeldenicola),https://graphtreon.com/creator/michaeldenicola,11,,,563,Mar 2018
"1,486",William b. Hand,"William b. Hand is creating Drawings, Paintings, and sometimes Sculptures (WilliamBHand)",https://graphtreon.com/creator/WilliamBHand,11,,,166,Apr 2019
"1,487",TheSkywaker,TheSkywaker is creating Digital Illustrations (theskywaker),https://graphtreon.com/creator/theskywaker,11,$26 per month,$2.41 per month,183,Apr 2019
"1,488",Dadidou,Dadidou is creating Illustrations (dadidou),https://graphtreon.com/creator/dadidou,11,$55 per month,$4.96 per month,624,Jan 2018
"1,489",DanyaelArt,DanyaelArt is creating Illustrations (DanyaelArt),https://graphtreon.com/creator/DanyaelArt,11,,,1595,May 2015
"1,490",Occuli,Occuli is creating Illustration (Occuli),https://graphtreon.com/creator/Occuli,11,$24 per month,$2.14 per month,2029,Mar 2014
"1,491",Unorthodox Fox,Unorthodox Fox is creating Digital Paintings + Process Content (unorthodoxfox),https://graphtreon.com/creator/unorthodoxfox,11,,,1115,Sep 2016
"1,492",FoolishCaptainKia,FoolishCaptainKia is creating Animations and Illustrations (FoolishCaptainKia),https://graphtreon.com/creator/FoolishCaptainKia,11,$69 per month,$6.23 per month,1245,May 2016
"1,493",Sawyer Cloud,Sawyer Cloud is creating illustrations and children books (SawyerCloud),https://graphtreon.com/creator/SawyerCloud,11,,,1179,Jul 2016
"1,494",YunYang,"YunYang is creating Traditional, Digital Character Art and Illustrations (Dat_Yun)",https://graphtreon.com/creator/Dat_Yun,11,$151 per month,$13.75 per month,1535,Jul 2015
"1,495",Katrina van Grouw,Katrina van Grouw is creating illustrated books on animal anatomy and evolution,https://graphtreon.com/creator/user?u=4858482,11,$22 per month,$1.98 per month,991,Jan 2017
"1,496",Mike Bedsole,Mike Bedsole is creating Animation & Illustration (MetagameMike),https://graphtreon.com/creator/MetagameMike,11,$68 per month,$6.15 per month,864,May 2017
"1,497",Beto Lima,Beto Lima is creating Digital Paintings (BetoLima),https://graphtreon.com/creator/BetoLima,11,$44 per Artwork,$4.04 per Artwork,119,Jun 2019
"1,498",Blen,Blen is creating Digital Art (blencem),https://graphtreon.com/creator/blencem,10,$53 per month,$5.31 per month,1116,Sep 2016
"1,499",Andrea Potts,"Andrea Potts is creating Painting, Drawing, Printmaking, Leatherworking, Music, Mixed Med (Andreapotts)",https://graphtreon.com/creator/Andreapotts,10,$90 per creation,$8.97 per creation,889,Apr 2017
"1,500",Aaron Radney,Aaron Radney is creating Fantasy Illustrations and Imaginative Worlds (aaronradney),https://graphtreon.com/creator/aaronradney,10,$78 per month,$7.77 per month,467,Jun 2018
