Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
853,Tanks Encyclopedia,Tanks Encyclopedia is creating Historical Tank Articles and Illustrations (tankartfund),https://graphtreon.com/creator/tankartfund,20,$130 per month,$6.48 per month,528,Apr 2018
854,Ally Burke,Ally Burke is creating some art (allyburke),https://graphtreon.com/creator/allyburke,20,$171 per month,$8.55 per month,633,Jan 2018
855,Enmanuel Martinez Lema,"Enmanuel Martinez Lema is creating Illustrations, landscapes, fantasy, sci-fi, monsters, stockart  (gmlemas)",https://graphtreon.com/creator/gmlemas,20,$270 per month,$13.51 per month,1721,Jan 2015
856,Elmenel,Elmenel is creating ART & THE FIRST BOOKS IN ELVEN LETTERS (Elmenel),https://graphtreon.com/creator/Elmenel,20,$366 per month,$18.32 per month,1566,Jun 2015
857,SD Whitefeather,"SD Whitefeather is creating ramblings and painting with words, otherwise known as books (SDWhitefeather)",https://graphtreon.com/creator/SDWhitefeather,20,,,272,Jan 2019
858,ezerd,"ezerd is creating happiness - with robots...and much, much more! (ezerd)",https://graphtreon.com/creator/ezerd,20,$150 per month,$7.52 per month,1157,Aug 2016
859,Vera Rehaag,Vera Rehaag is creating illustrations and character design. (verarehaagart),https://graphtreon.com/creator/verarehaagart,20,$126 per month,$6.29 per month,159,Apr 2019
860,Sarah Atlee,"Sarah Atlee is creating Art: Quilts, Collage, Painting (SarahAtlee)",https://graphtreon.com/creator/SarahAtlee,20,$285 per month,$14.26 per month,1312,Feb 2016
861,Alex Boake,"Alex Boake is creating Illustrations, Character Art, D&D Items (alexboakeillo)",https://graphtreon.com/creator/alexboakeillo,20,$289 per month,$14.46 per month,325,Nov 2018
862,Mariá Raposa Branca,Mariá Raposa Branca is creating art & more! (raposabranca),https://graphtreon.com/creator/raposabranca,20,$101 per month,$5.07 per month,1228,May 2016
863,crystal moody,crystal moody is creating dead artist society (deadartistsociety),https://graphtreon.com/creator/deadartistsociety,20,,,640,Dec 2017
864,LunaArtGallery,"LunaArtGallery is creating Animations, Comics and Artwork (lunaartgallery)",https://graphtreon.com/creator/lunaartgallery,20,,,1576,Jun 2015
865,Siberio Bear,Siberio Bear is creating Heroes of Knismoth and Digital drawings (Siberio),https://graphtreon.com/creator/Siberio,20,$199 per month,$9.95 per month,289,Dec 2018
866,Qiseki,Qiseki is creating Faded Away and Illustrations (qiseki),https://graphtreon.com/creator/qiseki,20,$18 per month,$0.88 per month,1169,Jul 2016
867,James Perry II,"James Perry II is creating Manga , artwork, and (soon) character design tutorials. (JP2art)",https://graphtreon.com/creator/JP2art,20,$140 per month,$6.98 per month,1821,Oct 2014
868,Kusakyuu,Kusakyuu is creating comic & illustration. (kusakyuu),https://graphtreon.com/creator/kusakyuu,20,,,364,Oct 2018
869,Tino Valentin,Tino Valentin is creating Illustrations with copic markers (tinovalentin),https://graphtreon.com/creator/tinovalentin,20,$82 per month,$4.09 per month,1190,Jun 2016
870,Mikhail Vokabre,Mikhail Vokabre is creating slice of life paintings in ink and watercolour (vokabre),https://graphtreon.com/creator/vokabre,20,$180 per month,$8.98 per month,846,Jun 2017
871,Art of IDAN,Art of IDAN is creating Artwork & Artwork tutorials (artofidan),https://graphtreon.com/creator/artofidan,20,$251 per month,$12.56 per month,495,May 2018
872,Styngvi,Styngvi is creating artwork to inspire a kinder world (styngvi),https://graphtreon.com/creator/styngvi,20,$169 per month,$8.46 per month,342,Oct 2018
873,Kayla Kinoo,Kayla Kinoo is creating Illustrations (amiepsychique),https://graphtreon.com/creator/amiepsychique,20,,,1424,Nov 2015
874,Evelyn Clemente,Evelyn Clemente is creating Illustrations (inchells),https://graphtreon.com/creator/inchells,20,$167 per month,$8.36 per month,1314,Feb 2016
875,Rachel Cohen,Rachel Cohen is creating Paper Dolls (paperthinpersonas),https://graphtreon.com/creator/paperthinpersonas,20,,,1431,Nov 2015
876,Simon Forster,Simon Forster is creating RPG maps and lairs (theskyfullofdust),https://graphtreon.com/creator/theskyfullofdust,20,$55 per month,$2.76 per month,2150,Nov 2013
877,Wobbly Lines Art NZ,"Wobbly Lines Art NZ is creating Colouring books, colouring pages & whimsical art. (WobblyLinesArtNZ)",https://graphtreon.com/creator/WobblyLinesArtNZ,20,,,857,May 2017
878,Fed Up Fred,"Fed Up Fred is creating cartoons, infographics, articles (fedupfred)",https://graphtreon.com/creator/fedupfred,20,,,742,Sep 2017
879,Christie Creative,"Christie Creative is creating spiritual crash courses, illustration projects & paper products (christiecreative)",https://graphtreon.com/creator/christiecreative,20,$57 per month,$2.83 per month,672,Nov 2017
880,Melynn Rose,Melynn Rose is creating Artwork (melynnart),https://graphtreon.com/creator/melynnart,20,,,576,Mar 2018
881,狗仔哥 - NDTwoFives,"狗仔哥 - NDTwoFives is creating Drawing, guns and girls, slice of life (ndtwofives)",https://graphtreon.com/creator/ndtwofives,20,,,559,Mar 2018
882,Benjamin Jancewicz,Benjamin Jancewicz is creating Vector Art (benjancewicz),https://graphtreon.com/creator/benjancewicz,20,$143 per month,$7.15 per month,721,Oct 2017
883,Sifyro,Sifyro is creating Drawings and random sketches (sifyro),https://graphtreon.com/creator/sifyro,20,$104 per month,$5.19 per month,1327,Feb 2016
884,Hannah Birch Carl,Hannah Birch Carl is creating e-zines and paintings (hbc),https://graphtreon.com/creator/hbc,19,$146 per month,$7.67 per month,981,Jan 2017
885,Jesse Rubenfeld,Jesse Rubenfeld is creating Pop Culture Paintings (crossstreet),https://graphtreon.com/creator/crossstreet,19,$226 per month,$11.87 per month,679,Nov 2017
886,azreenchan,"azreenchan is creating illustration, comic + travelogue. (azreenchan)",https://graphtreon.com/creator/azreenchan,19,$39 per month,$2.07 per month,988,Jan 2017
887,Lady Red,Lady Red is creating Art & Illustration (LadyRed),https://graphtreon.com/creator/LadyRed,19,,,448,Jul 2018
888,Mirelle,"Mirelle is creating Drawings, Paintings, Sequential Images, Comics, & Stories (mirelle)",https://graphtreon.com/creator/mirelle,19,$34 per month,$1.80 per month,1534,Jul 2015
889,Zombicatures by Stan Yan,"Zombicatures by Stan Yan is creating Caricatures, illustrations, stories and teaching (zombicatures)",https://graphtreon.com/creator/zombicatures,19,$146 per month,$7.67 per month,997,Jan 2017
890,jedmund,jedmund is creating an app (jedmund),https://graphtreon.com/creator/jedmund,19,$95 per month,$5.00 per month,714,Oct 2017
891,Orphan Girl Fine Art,Orphan Girl Fine Art is creating Fine Art Painting on pH Treated Teabags (Orphangirlfineart),https://graphtreon.com/creator/Orphangirlfineart,19,,,543,Apr 2018
892,Nightswood Dolls,"Nightswood Dolls is creating fantasy art, paintings, dolls, tutorials, costume pages & more! (nightswooddolls)",https://graphtreon.com/creator/nightswooddolls,19,$286 per month,$15.03 per month,530,Apr 2018
893,Danielle Boinay,Danielle Boinay is creating dreamy paintings inspired by nature. (danielleboinay),https://graphtreon.com/creator/danielleboinay,19,$139 per month,$7.33 per month,152,May 2019
894,The Adventures of Curious the Dragonfly,The Adventures of Curious the Dragonfly is creating children's picture books (TheAdventuresofCuriousTheDragonfly),https://graphtreon.com/creator/TheAdventuresofCuriousTheDragonfly,19,$158 per month,$8.33 per month,924,Mar 2017
895,mycks,"mycks is creating Sumi ink illustrations, paintings, and sketches (mycks)",https://graphtreon.com/creator/mycks,19,$242 per month,$12.75 per month,1737,Dec 2014
896,CrystalSugarStars,CrystalSugarStars is creating Art for my happiness (crystalsugarstars),https://graphtreon.com/creator/crystalsugarstars,19,,,405,Aug 2018
897,Razaras,"Razaras is creating Digital Painting, Illustration (Razaras)",https://graphtreon.com/creator/Razaras,19,,,255,Jan 2019
898,Mel de Carvalho,"Mel de Carvalho is creating Digital Paintings, Drawings & Comics (demeruart)",https://graphtreon.com/creator/demeruart,19,$112 per month,$5.88 per month,639,Jan 2018
899,k3lly,k3lly is creating Illustration  (k3lly),https://graphtreon.com/creator/k3lly,19,,,899,Apr 2017
900,Rumbo Artwork,Rumbo Artwork is creating Webcomics and illustrations (rumbo),https://graphtreon.com/creator/rumbo,19,$57 per month,$2.98 per month,1043,Nov 2016
