Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
299,PaintingBig,PaintingBig is creating Miniature Painting & Color Tutorials  (paintingbig),https://graphtreon.com/creator/paintingbig,63,$609 per month,$9.67 per month,294,Dec-18
300,Otaku Pins,"Otaku Pins is creating Pins, stickers, and apparel (otakupins)",https://graphtreon.com/creator/otakupins,63,,,701,Oct-17
301,Owen Cyclops,Owen Cyclops is creating new mystical aesthetica (owencyclops),https://graphtreon.com/creator/owencyclops,62,,,363,Oct-18
302,Shattered-Earth,Shattered-Earth is creating Pin Packs & Art (ShatteredEarth),https://graphtreon.com/creator/ShatteredEarth,62,,,394,Sep-18
303,Paul Russel,Paul Russel is creating Birthday Illustrations! (doctorabominable),https://graphtreon.com/creator/doctorabominable,62,$398 per month,$6.41 per month,761,Sep-17
304,Allen Panakal,Allen Panakal is creating science fiction worlds through storytelling & illustrations. (allenpanakal),https://graphtreon.com/creator/allenpanakal,62,$162 per month,$2.61 per month,537,Apr-18
305,Megan Lara,Megan Lara is creating Artwork (MeganLara),https://graphtreon.com/creator/MeganLara,62,,,1356,Jan-16
306,Fireside Textiles,Fireside Textiles is creating Screen Printed Fabric and Stitchable Prints (FiresideTextiles),https://graphtreon.com/creator/FiresideTextiles,62,,,726,Oct-17
307,Sara Richard,Sara Richard is creating Fine Art & Illustration (SaraRichard),https://graphtreon.com/creator/SaraRichard,62,,,1188,Jul-16
308,Cyarin,Cyarin is creating art and shitposts (cyarin),https://graphtreon.com/creator/cyarin,61,,,527,Apr-18
309,Anastasia-berry,"Anastasia-berry is creating Illustrations, Tutorials and Referenses (AnastasiaDeg)",https://graphtreon.com/creator/AnastasiaDeg,61,$269 per month,$4.40 per month,1165,Jul-16
310,Tachibana Lita,Tachibana Lita is creating Manga and Illustrations (lita426t),https://graphtreon.com/creator/lita426t,61,,,1468,Sep-15
311,Lorena Lammer,Lorena Lammer is creating The PETRICHOR Story Book (lorenalammer),https://graphtreon.com/creator/lorenalammer,61,,,963,Feb-17
312,Fran Wilde,"Fran Wilde is creating things with ink & pixels: poems, drawings, ministories... & more (franwilde)",https://graphtreon.com/creator/franwilde,60,$285 per month,$4.76 per month,629,Jan-18
313,Voyage dans l'espace,Voyage dans l'espace is creating Balado (voyagedanslespace),https://graphtreon.com/creator/voyagedanslespace,60,,,422,Aug-18
314,Little Miss Paintbrush,Little Miss Paintbrush is creating cute drawings and stationery (chichilittle),https://graphtreon.com/creator/chichilittle,60,,,559,Mar-18
315,Jonas Lau Markussen,Jonas Lau Markussen is creating illustrated content about the Viking age (jonaslaumarkussen),https://graphtreon.com/creator/jonaslaumarkussen,60,$257 per month,$4.28 per month,784,Aug-17
316,Aurora the Flying Rainbow Lasagne,"Aurora the Flying Rainbow Lasagne is creating DNA transforming hyper-dimensional portals, paintings, recorded  (flyingrainbowlasagne)",https://graphtreon.com/creator/flyingrainbowlasagne,60,$864 per month,$14.40 per month,1146,Aug-16
317,Nicole Thornwolf Dornsife,Nicole Thornwolf Dornsife is creating wildlife and fantasy artwork (Thornwolf),https://graphtreon.com/creator/Thornwolf,59,$353 per month,$5.99 per month,2038,Mar-14
318,Rasta Maice Painting,Rasta Maice Painting is creating Painting Videos (Rastamaicepainting),https://graphtreon.com/creator/Rastamaicepainting,59,,,672,Nov-17
319,Christian's Painting Studio,Christian's Painting Studio is creating Step by Step Miniature Painting (christianspaintingstudio),https://graphtreon.com/creator/christianspaintingstudio,59,,,610,Jan-18
320,Melissa George,Melissa George is creating Reborn Babies and Art Dolls (mgdolls),https://graphtreon.com/creator/mgdolls,59,,,605,Feb-18
321,Dongjun Lu,Dongjun Lu is creating Concept Art & Illustration Lessons (ludongjun),https://graphtreon.com/creator/ludongjun,59,,,1492,Sep-15
322,Onyrica,Onyrica is creating illustrations & fanart (+art community) (onyrica),https://graphtreon.com/creator/onyrica,59,,,701,Oct-17
323,Watch It Paint It,Watch It Paint It is creating miniature painting tutorials (WatchItPaintIt),https://graphtreon.com/creator/WatchItPaintIt,58,$198 per month,$3.41 per month,931,Mar-17
324,Angela R. Sasser,"Angela R. Sasser is creating Art Nouveau Paintings, Art Tutorials,  & Coloring Pages (angelasasser)",https://graphtreon.com/creator/angelasasser,58,$230 per month,$3.97 per month,2063,Feb-14
325,Stephanie Aune,"Stephanie Aune is creating Mixed Media Artwork, Altered Books, Junk Journals, Art Journals (StephanieAuneDesign)",https://graphtreon.com/creator/StephanieAuneDesign,58,,,274,Jan-19
326,Shitty Watercolour,Shitty Watercolour is creating fairly mediocre watercolours (shitty),https://graphtreon.com/creator/shitty,58,,,570,Mar-18
327,Ocean Club,"Ocean Club is creating stickers, prints, and happy things (Oceanclub)",https://graphtreon.com/creator/Oceanclub,58,,,638,Jan-18
328,Jyundee,"Jyundee is creating art, illustrations, tutorials (jyundee)",https://graphtreon.com/creator/jyundee,58,,,228,Feb-19
329,Alioth Fox,Alioth Fox is creating adorable furry art! (AliothFox),https://graphtreon.com/creator/AliothFox,58,,,1519,Aug-15
330,Shilkefair,Shilkefair is creating webtoon and illustration (selinamoonbride),https://graphtreon.com/creator/selinamoonbride,58,$182 per month,$3.14 per month,829,Jun-17
331,Katie Croonenberghs,"Katie Croonenberghs is creating visions of fantasy, nature & dreams.  (Kamakru)",https://graphtreon.com/creator/Kamakru,57,,,444,Jul-18
332,Monica L Knighton,Monica L Knighton is creating The Stolen Child Tarot (stolenchildtarot),https://graphtreon.com/creator/stolenchildtarot,57,$182 per new card,$3.19 per new card,1784,Nov-14
333,magodesu,"magodesu is creating Illustration,Manga (magodesu)",https://graphtreon.com/creator/magodesu,56,$144 per month,$2.56 per month,524,Apr-18
334,Crystal Fae,Crystal Fae is creating Artwork! (crystalfae),https://graphtreon.com/creator/crystalfae,56,,,1529,Jul-15
335,lurian,lurian is creating sticker club (lurian),https://graphtreon.com/creator/lurian,56,,,2030,Mar-14
336,Emily Lubanko,"Emily Lubanko is creating art, tutorials, and tarot (emilylubanko)",https://graphtreon.com/creator/emilylubanko,56,$339 per month,$6.05 per month,607,Feb-18
337,Liz Danforth,Liz Danforth is creating Mages and Sages (LizDanforth),https://graphtreon.com/creator/LizDanforth,56,$366 per month,$6.54 per month,998,Jan-17
338,Collette J Ellis,Collette J Ellis is creating Dragons and Mythical Beasts (ColletteJEllis),https://graphtreon.com/creator/ColletteJEllis,56,$328 per month,$5.85 per month,1351,Jan-16
339,Clive5art,Clive5art is creating Acrylic Painting Lessons (Clive5Art),https://graphtreon.com/creator/Clive5Art,56,$162 per month,$2.89 per month,1634,Apr-15
340,PenelopeLovePrints,"PenelopeLovePrints is creating Pins, Watercolor Paintings, Art (penelopeloveprints)",https://graphtreon.com/creator/penelopeloveprints,55,,,904,Apr-17
341,Grimscribe Press,Grimscribe Press is creating VASTARIEN: A LITERARY JOURNAL and other weird publications. (grimscribepress),https://graphtreon.com/creator/grimscribepress,55,$671 per month,$12.20 per month,423,Aug-18
342,Xelgot,Xelgot is creating Concept Art and Illustrations (xelgot),https://graphtreon.com/creator/xelgot,55,,,1115,Sep-16
343,theCecile,theCecile is creating Digital Art and Anime Painting (thececile),https://graphtreon.com/creator/thececile,55,,,464,Jun-18
344,Kai Akaresh,Kai Akaresh is creating Manga & Illustrations (khaoskai),https://graphtreon.com/creator/khaoskai,54,$460 per month,$8.52 per month,619,Jan-18
345,Kelsey Beckett,Kelsey Beckett is creating Paintings (kelseybeckett),https://graphtreon.com/creator/kelseybeckett,54,,,804,Jul-17
346,David Kassan,David Kassan is creating a painting of  Eleven Survivors of Auschwitz to be exhibited at  (davidkassan),https://graphtreon.com/creator/davidkassan,54,$588 per month,$10.89 per month,884,May-17
347,inki-Drop,inki-Drop is creating pin & sticker club (inkiDrop),https://graphtreon.com/creator/inkiDrop,53,,,1324,Feb-16
348,Vianna Szabo,"Vianna Szabo is creating fine art tutorials in pastel, oil and watercolor (viannaszabo)",https://graphtreon.com/creator/viannaszabo,53,,,198,Mar-19
349,Nick Trujillo,Nick Trujillo is creating SLAPS Monthly Sticker Club (slaps),https://graphtreon.com/creator/slaps,53,$237 per month,$4.47 per month,1021,Dec-16
350,Steff Morris,Steff Morris is creating Art and Plush (trinkety),https://graphtreon.com/creator/trinkety,53,,,1435,Oct-15
351,Marie-Noelle Wurm,"Marie-Noelle Wurm is creating art that is delicate, dreamlike, and sometimes, a little dark (marienoellewurm)",https://graphtreon.com/creator/marienoellewurm,53,$221 per month,$4.18 per month,1719,Jan-15
352,Cloverkin,Cloverkin is creating fantasy illustrations and stories! (cloverkin),https://graphtreon.com/creator/cloverkin,53,$241 per month,$4.55 per month,812,Jul-17
353,Thomas  Boatwright,"Thomas  Boatwright is creating creepy cute devils, dead things, and werewolf Wednesdays (boatwrightartwork)",https://graphtreon.com/creator/boatwrightartwork,53,,,1966,May-14
354,Jonah Lobe,"Jonah Lobe is creating Fantasy Art, Art Education, & Worldbuilding (JonahLobe)",https://graphtreon.com/creator/JonahLobe,53,,,413,Aug-18
355,Lowah,"Lowah is creating Illustrations, Doodles, and Comics (Lowah)",https://graphtreon.com/creator/Lowah,52,,,930,Mar-17
356,Dragons of Wales,Dragons of Wales is creating The Dragon Journals (dragonsofwales),https://graphtreon.com/creator/dragonsofwales,52,$235 per month,$4.53 per month,931,Mar-17
357,Darlene Nguyen,Darlene Nguyen is creating Drawing Tutorials (RapidFireArt),https://graphtreon.com/creator/RapidFireArt,52,$194 per month,$3.73 per month,889,Apr-17
358,RichardHTT e Fraffrog,RichardHTT e Fraffrog is creating Illustration and Art Tutorial (Luna2),https://graphtreon.com/creator/Luna2,52,,,1682,Feb-15
359,NISHII Terumi,"NISHII Terumi is creating Illustration, character design,manga (NISHII_Terumi)",https://graphtreon.com/creator/NISHII_Terumi,52,,,901,Apr-17
360,The War Gamer,The War Gamer is creating Painting Tutorials and Guides (TheWarGamer),https://graphtreon.com/creator/TheWarGamer,52,$122 per month,$2.34 per month,1624,Apr-15
361,Isa Sherry,"Isa Sherry is creating Cosplays, Paintings, Props, and Other Fan Arts (isaisanisa)",https://graphtreon.com/creator/isaisanisa,52,,,1828,Sep-14
362,Sylvia Ritter,Sylvia Ritter is creating Art (sylviaritter),https://graphtreon.com/creator/sylviaritter,51,$252 per month,$4.94 per month,2073,Jan-14
363,Pam Wishbow,"Pam Wishbow is creating Illustration, zines, and prints (pamwishbow)",https://graphtreon.com/creator/pamwishbow,51,$170 per month,$3.34 per month,2066,Feb-14
364,Mr. Cake,"Mr. Cake is creating cute, sexy art (theycallhimcake)",https://graphtreon.com/creator/theycallhimcake,51,$141 per month,$2.77 per month,1618,Apr-15
365,Scott Hartman,Scott Hartman is creating skeletal reconstructions of extinct beasts (skeletaldrawing),https://graphtreon.com/creator/skeletaldrawing,51,$171 per Anatomy diagram,$3.36 per Anatomy diagram,1223,May-16
366,Ratte,Ratte is creating anthro art and stories (ratte),https://graphtreon.com/creator/ratte,51,$423 per month,$8.30 per month,1127,Aug-16
367,PlasticBottru,PlasticBottru is creating Digital Artwork (plasticbottru),https://graphtreon.com/creator/plasticbottru,51,,,383,Sep-18
368,Odera Igbokwe,"Odera Igbokwe is creating Illustrations, Mythophoria, and Reclamations of identity (odera)",https://graphtreon.com/creator/odera,51,,,1331,Feb-16
369,Taryn Knight,Taryn Knight is creating illustrations (taryndraws),https://graphtreon.com/creator/taryndraws,51,$140 per creation,$2.75 per creation,922,Mar-17
370,Colin White,Colin White is creating Art (colinwhite),https://graphtreon.com/creator/colinwhite,50,$406 per month,$8.12 per month,1127,Aug-16
371,Muskka,"Muskka is creating Art, drawings, comic, digital art (Muskka)",https://graphtreon.com/creator/Muskka,50,$93 per month,$1.86 per month,574,Mar-18
372,Jasmine,Jasmine is creating Unique Sculptures & digital art  (JasminesCraftCottage),https://graphtreon.com/creator/JasminesCraftCottage,50,$338 per month,$6.77 per month,103,Jun-19
373,Andreas Rocha,Andreas Rocha is creating Environment Digital Paintings (andreasrocha),https://graphtreon.com/creator/andreasrocha,50,,,1445,Oct-15
374,Cotton Valent,Cotton Valent is creating Meawbin The Creepy Cat and other illustration (meawbin),https://graphtreon.com/creator/meawbin,50,$150 per month,$3.01 per month,1326,Feb-16
375,Kody Stewart,Kody Stewart is creating a whimsical world of printable Paper Dolls!  (kodystewartillustration),https://graphtreon.com/creator/kodystewartillustration,50,$218 per month,$4.36 per month,207,Mar-19
376,Jared Cullum,"Jared Cullum is creating Traditional Painting Tutorials, Lessons, Comics and Kids books (jaredlovestodraw)",https://graphtreon.com/creator/jaredlovestodraw,50,$180 per month,$3.60 per month,267,Jan-19
377,Ian Harris,Ian Harris is creating acrylic paintings (ianapolis),https://graphtreon.com/creator/ianapolis,50,,,717,Oct-17
378,Andrew (Schmandrewart) Thompson,Andrew (Schmandrewart) Thompson is creating Illustrations that push the limits on color and composition (Schmandrewart),https://graphtreon.com/creator/Schmandrewart,50,$187 per month,$3.73 per month,818,Jul-17
379,Zoe Mikel-Stites,Zoe Mikel-Stites is creating Stories and Art (SwampWytchCreations),https://graphtreon.com/creator/SwampWytchCreations,50,$128 per month,$2.57 per month,1731,Jan-15
380,Squidinu,Squidinu is creating Characters and Cryptids (Squidinu),https://graphtreon.com/creator/Squidinu,49,,,298,Dec-18
381,Age,Age is creating Transformations (Ageaus),https://graphtreon.com/creator/Ageaus,49,,,1465,Sep-15
382,Crisalys,"Crisalys is creating illustrations, fashion and fun (crisalys)",https://graphtreon.com/creator/crisalys,49,,,151,May-19
383,Curis,Curis is creating Warhammer 40K Miniature Painting Tutorials (ninjabread),https://graphtreon.com/creator/ninjabread,49,,,407,Aug-18
384,Fausto De Martini,Fausto De Martini is creating Artworks for Project:EDGE (ProjectEDGE),https://graphtreon.com/creator/ProjectEDGE,49,$284 per News article release images and content,$5.80 per News article release images and content,1227,May-16
385,Yuri Shwedoff,Yuri Shwedoff is creating Art (yurishwedoff),https://graphtreon.com/creator/yurishwedoff,48,$79 per month,$1.65 per month,1655,Mar-15
386,Vitruvian Art,"Vitruvian Art is creating Gemstones, paintings, coloring gems and more Gems! (vitruvianart)",https://graphtreon.com/creator/vitruvianart,48,,,1022,Dec-16
387,Alison Johnstun,Alison Johnstun is creating Fantasy Creature Illustrations (Xovq),https://graphtreon.com/creator/Xovq,48,$109 per month,$2.27 per month,554,Mar-18
388,Jeff Dee,"Jeff Dee is creating Fantasy, Science Fiction and Superhero Illustration (artofjeffdee)",https://graphtreon.com/creator/artofjeffdee,48,,,824,Jun-17
389,Tran Nguyen,Tran Nguyen is creating mixed-media paintings (mynameistran),https://graphtreon.com/creator/mynameistran,48,$256 per month,$5.34 per month,331,Nov-18
390,Ryan Langley,"Ryan Langley is creating artwork and gifs for Sonic, Sega, Nintendo and more! (Rlan)",https://graphtreon.com/creator/Rlan,48,$67 per month,$1.39 per month,1730,Jan-15
391,Natalia Zukerman,"Natalia Zukerman is creating Music, art, drawings, songs, illustrations (nataliazukerman)",https://graphtreon.com/creator/nataliazukerman,48,,,754,Sep-17
392,SauceNAO,SauceNAO is creating A Reverse Image Search Engine (saucenao),https://graphtreon.com/creator/saucenao,48,$206 per month,$4.30 per month,1748,Dec-14
393,Thalia Took,Thalia Took is creating Goddess Art (thaliatook),https://graphtreon.com/creator/thaliatook,48,$244 per month,$5.08 per month,1302,Mar-16
394,Snowball,Snowball is creating Vore/Macro/Micro and other Furry Artwork (S2_Freak),https://graphtreon.com/creator/S2_Freak,48,$285 per month,$5.95 per month,1118,Sep-16
395,Elisabeth Elvira Alba,Elisabeth Elvira Alba is creating Fantastical Narrative Art (elisabethalba),https://graphtreon.com/creator/elisabethalba,48,,,479,Jun-18
396,Joanna Barnum,Joanna Barnum is creating experimental watercolor portraits and fantasy illustrations  (joannabarnum),https://graphtreon.com/creator/joannabarnum,47,,,267,Jan-19
397,Maria Nguyen,Maria Nguyen is creating illustration (dtnart),https://graphtreon.com/creator/dtnart,47,$173 per month,$3.67 per month,168,Apr-19
398,Emmy Kalia,Emmy Kalia is creating Drawing Videos and Tutorials (emmykalia),https://graphtreon.com/creator/emmykalia,47,$194 per month,$4.13 per month,962,Feb-17
399,Nadia Rausa,Nadia Rausa is creating Art (nadiarausa),https://graphtreon.com/creator/nadiarausa,47,$312 per month,$6.64 per month,539,Apr-18
400,LiLaiRa,LiLaiRa is creating illustrations and concept art (lilaira),https://graphtreon.com/creator/lilaira,47,,,1820,Oct-14
401,Tawny,"Tawny is creating Ink Drawings, Chaos, and Videos (tawnyfritz)",https://graphtreon.com/creator/tawnyfritz,47,,,1938,Jun-14
402,Gillian Smith,Gillian Smith is creating art insights and behind the scenes studio updates (gillianleesmith),https://graphtreon.com/creator/gillianleesmith,46,$207 per month,$4.51 per month,166,Apr-19
403,Minty,Minty is creating Digital Illustration  (tinymintywolf),https://graphtreon.com/creator/tinymintywolf,46,,,1207,Jun-16
404,Kuzomari,"Kuzomari is creating Illustrations, Painting, Manga and Tutorial Videos (Kuzomari)",https://graphtreon.com/creator/Kuzomari,46,,,365,Oct-18
405,Miamouz,"Miamouz is creating Enamel Pins, Paperwork, Drawings (miamouzpin)",https://graphtreon.com/creator/miamouzpin,46,$664 per month,$14.45 per month,218,Feb-19
406,neomlei,neomlei is creating Ink Drawings (neomlei),https://graphtreon.com/creator/neomlei,46,$73 per month,$1.59 per month,632,Jan-18
407,Stephen Najarian,"Stephen Najarian is creating fantasy paintings of Dragons epic landscapes, and more (steves3511)",https://graphtreon.com/creator/steves3511,46,$505 per month,$10.98 per month,271,Jan-19
408,GANYIAO,GANYIAO is creating HD artwork & world building concept art! (ganyiao),https://graphtreon.com/creator/ganyiao,46,,,240,Feb-19
409,Rare Press,Rare Press is creating blockprints and illustrations (rarepress),https://graphtreon.com/creator/rarepress,45,$177 per month,$3.93 per month,339,Oct-18
410,Hoyt Silva,Hoyt Silva is creating Sequential Art and Illustration. (hoytsilva),https://graphtreon.com/creator/hoytsilva,45,$144 per month,$3.19 per month,923,Mar-17
411,Digital Doll,Digital Doll is creating Digital Art for the Paper Loving Planner (digitaldoll),https://graphtreon.com/creator/digitaldoll,45,,,514,May-18
412,Cecile Lu,Cecile Lu is creating watercolor + digital illustrations (cissyartcafe),https://graphtreon.com/creator/cissyartcafe,45,$387 per month,$8.59 per month,281,Dec-18
413,Wool,Wool is creating Touhou Fanarts (miwol),https://graphtreon.com/creator/miwol,45,,,220,Feb-19
414,Matt Sesow,Matt Sesow is creating Paintings (sesow),https://graphtreon.com/creator/sesow,45,,,837,Jun-17
415,Surena Marie,Surena Marie is creating Charming Illustrations + Happy Content (surenamarie),https://graphtreon.com/creator/surenamarie,45,,,197,Mar-19
416,Krisgoat,Krisgoat is creating Goatlings!  (Krisgoat),https://graphtreon.com/creator/Krisgoat,45,,,1618,Apr-15
417,Janice Sung,Janice Sung is creating Illustrations  (janicesung),https://graphtreon.com/creator/janicesung,45,,,659,Dec-17
418,Allison Prior,Allison Prior is creating Acrylic Painting and Drawing Tutorials for beginners  (allisonpriorart),https://graphtreon.com/creator/allisonpriorart,45,$99 per month,$2.20 per month,1067,Oct-16
419,Paul Castle,"Paul Castle is creating Art, Illustrations, & Stories (PaulCastleStudio)",https://graphtreon.com/creator/PaulCastleStudio,44,,,184,Apr-19
420,Dame Darcy,Dame Darcy is creating Meat Cake Manor / Comix / Videos / Paintings (damedarcy),https://graphtreon.com/creator/damedarcy,44,$410 per month,$9.31 per month,1564,Jun-15
421,Cy Vendivil,Cy Vendivil is creating artworks (cyanroll),https://graphtreon.com/creator/cyanroll,44,,,534,Apr-18
422,Jim Ether,"Jim Ether is creating Painting, Woodworking, Shop Solutions, Molding and Casting, Fun! (jimether)",https://graphtreon.com/creator/jimether,44,$404 per month,$9.18 per month,457,Jul-18
423,Immy,"Immy is creating art inspired by natural patterns, & creature camouflage (immysmith)",https://graphtreon.com/creator/immysmith,44,,,829,Jun-17
424,Daniel F. Walthall,Daniel F. Walthall is creating hand-drawn maps (axebane),https://graphtreon.com/creator/axebane,44,$80 per map,$1.82 per map,1960,May-14
425,Jean-Baptiste Monge,Jean-Baptiste Monge is creating Illustrations/Traditional-Digital/3Dsculpt/CharaDesign/Fantasy  (jbmonge),https://graphtreon.com/creator/jbmonge,44,,,1611,May-15
426,Arlin Ortiz,Arlin Ortiz is creating Fantasy RPG Maps (AnyWhichWaymaps),https://graphtreon.com/creator/AnyWhichWaymaps,43,$75 per Map,$1.74 per Map,1646,Mar-15
427,Rebecca Mock,"Rebecca Mock is creating animations, comics, and illustration (rebeccamock)",https://graphtreon.com/creator/rebeccamock,43,,,548,Apr-18
428,Ravynne Phelan,"Ravynne Phelan is creating Visionary Art, Tarot, and Oracles (ravynnephelan)",https://graphtreon.com/creator/ravynnephelan,43,,,1045,Nov-16
429,Digital Thangka,Digital Thangka is creating Digital Thangkas (digitalthangka),https://graphtreon.com/creator/digitalthangka,43,,,597,Feb-18
430,Adult Juice Box,"Adult Juice Box is creating wine zines, risograph art, and union support (adultjuicebox)",https://graphtreon.com/creator/adultjuicebox,43,$425 per month,$9.87 per month,117,Jun-19
431,Regards Coupables,Regards Coupables is creating erotic illustrations (regardscoupables),https://graphtreon.com/creator/regardscoupables,43,,,745,Sep-17
432,Vix N dwnq,Vix N dwnq is creating Artwork (vixndwnq),https://graphtreon.com/creator/vixndwnq,43,,,1337,Feb-16
433,John Sumrow,John Sumrow is creating Art! (JohnSumrow),https://graphtreon.com/creator/JohnSumrow,43,$282 per month,$6.56 per month,416,Aug-18
434,Robert Tritthardt,Robert Tritthardt is creating Pen & Ink Illustrations  (tritthardt),https://graphtreon.com/creator/tritthardt,42,$307 per month,$7.30 per month,2141,Nov-13
435,Anato Finnstark,"Anato Finnstark is creating Illustration, Drawings (anatofinnstark)",https://graphtreon.com/creator/anatofinnstark,42,$99 per month,$2.35 per month,1431,Nov-15
436,Fábio Silva,Fábio Silva is creating Fate Plus and Fate Adventures (fateplus),https://graphtreon.com/creator/fateplus,42,$126 per month,$3.00 per month,618,Jan-18
437,domirine,domirine is creating digital illustrations (domirine),https://graphtreon.com/creator/domirine,42,,,540,Apr-18
438,Syc,Syc is creating furry art and cartoons (syc),https://graphtreon.com/creator/syc,42,$194 per month,$4.62 per month,441,Jul-18
439,TeaKitsune,TeaKitsune is creating artwork inspired by Japanese yokai  (teakitsune),https://graphtreon.com/creator/teakitsune,42,$259 per month,$6.17 per month,370,Sep-18
440,Mint S. Decot,Mint S. Decot is creating artwork (mintsyrup),https://graphtreon.com/creator/mintsyrup,42,$343 per month,$8.17 per month,416,Aug-18
441,Kate,Kate is creating kawaii art and sending postcards! (katepaints),https://graphtreon.com/creator/katepaints,41,$397 per month,$9.69 per month,854,May-17
442,Azyza,Azyza is creating painting (Azyza),https://graphtreon.com/creator/Azyza,41,$221 per month,$5.38 per month,293,Dec-18
443,Nathan Aardvark,"Nathan Aardvark is creating Tutorials, Videos & Artworks (nathanaardvark)",https://graphtreon.com/creator/nathanaardvark,41,,,1376,Dec-15
444,Annie Idiotstile,"Annie Idiotstile is creating illustrations, toys and tattoos! (idiotstile)",https://graphtreon.com/creator/idiotstile,41,$230 per month,$5.61 per month,585,Feb-18
445,Abigail Larson,Abigail Larson is creating macabre illustrations! (abigaillarson),https://graphtreon.com/creator/abigaillarson,41,,,1662,Mar-15
446,Chuubibi,Chuubibi is creating Cute illustrations and enamel pins (chuubibi),https://graphtreon.com/creator/chuubibi,41,,,948,Feb-17
447,Alma,Alma is creating art & ondes mignonnes (alma),https://graphtreon.com/creator/alma,41,$213 per month,$5.21 per month,61,Aug-19
448,DrawKill,DrawKill is creating webcomics and other illustrations! (DrawKill),https://graphtreon.com/creator/DrawKill,41,,,1688,Feb-15
449,Julia Jeffrey,Julia Jeffrey is creating art (juliajeffrey),https://graphtreon.com/creator/juliajeffrey,41,$234 per month,$5.71 per month,492,May-18
450,Lisa Spiller,Lisa Spiller is creating Webcomics and Illustrations (lisaspiller),https://graphtreon.com/creator/lisaspiller,41,,,956,Feb-17
451,Jorge Silva,Jorge Silva is creating Fantasy Illustrations (george84),https://graphtreon.com/creator/george84,41,$96 per month,$2.33 per month,1286,Mar-16
452,"Vanessa ""Jazz DaFunk"" Flores","Vanessa ""Jazz DaFunk"" Flores is creating Illustrations, Tutorials, Speedpaints, Drawing Streams (MissJazzDaFunk)",https://graphtreon.com/creator/MissJazzDaFunk,40,$171 per month,$4.27 per month,657,Dec-17
453,Orenji,Orenji is creating cute art (orenjipiiru),https://graphtreon.com/creator/orenjipiiru,40,$114 per month,$2.84 per month,166,Apr-19
454,Tracie Ching,Tracie Ching is creating Illustrations & Silkscreen Prints (tracieching),https://graphtreon.com/creator/tracieching,40,,,509,May-18
455,Tracy Lewis,Tracy Lewis is creating watercolor paintings (tracylewisart),https://graphtreon.com/creator/tracylewisart,40,$263 per month,$6.58 per month,451,Jul-18
456,Ragon Dickard,Ragon Dickard is creating Illustrations (ragonia),https://graphtreon.com/creator/ragonia,40,,,597,Feb-18
457,Hannah Daisy,"Hannah Daisy is creating art, illustration & mental health activism (hannahdaisy)",https://graphtreon.com/creator/hannahdaisy,40,,,279,Dec-18
458,Steven,Steven is creating watercolour painting tutorials (StevenCronin),https://graphtreon.com/creator/StevenCronin,40,,,1282,Mar-16
459,Finch,Finch is creating pixel art (illufinch),https://graphtreon.com/creator/illufinch,40,$132 per month,$3.30 per month,355,Oct-18
460,Živko Kondić Zhillustrator,Živko Kondić Zhillustrator is creating digital art & illustration (zhillustrator),https://graphtreon.com/creator/zhillustrator,40,$139 per month,$3.48 per month,1249,May-16
461,Koul Fardreamer,Koul Fardreamer is creating Furry art (koul),https://graphtreon.com/creator/koul,40,$281 per month,$7.02 per month,1623,Apr-15
462,Ghost,"Ghost is creating reference sketches/material, merch & free patterns! (YellowFr3ak)",https://graphtreon.com/creator/YellowFr3ak,40,,,529,Apr-18
463,Sunako,Sunako is creating illustrations (sunakoart),https://graphtreon.com/creator/sunakoart,40,$211 per month,$5.27 per month,392,Sep-18
464,Doktor A.,Doktor A. is creating Vintage Model Robot tutorials! (mechtorians),https://graphtreon.com/creator/mechtorians,40,,,1319,Feb-16
465,Dark Regions Press - Independent Specialty Publisher,"Dark Regions Press - Independent Specialty Publisher is creating Collectibles, Books, Artwork, Comics, Games (DarkRegionsPress)",https://graphtreon.com/creator/DarkRegionsPress,40,,,1727,Jan-15
466,Shadeykris,Shadeykris is creating spiffy-keen art and things (shadeykris),https://graphtreon.com/creator/shadeykris,39,$102 per month,$2.61 per month,771,Aug-17
467,Higu Rose,Higu Rose is creating comix and illustrations (higu),https://graphtreon.com/creator/higu,39,,,1629,Apr-15
468,Redd Walitzki,Redd Walitzki is creating Art (reddwalitzki),https://graphtreon.com/creator/reddwalitzki,39,,,202,Mar-19
469,bucketofROBOTS,bucketofROBOTS is creating illustrations and personal projects! (bucketofrobots),https://graphtreon.com/creator/bucketofrobots,39,,,860,May-17
470,Roni Yoffe,"Roni Yoffe is creating Paintings, Drawings and Illustrations (roniyoffe)",https://graphtreon.com/creator/roniyoffe,39,$111 per month,$2.85 per month,824,Jun-17
471,VAMPBYTE,"VAMPBYTE is creating stories, illustrations, and other colorful stuff (vampbyte)",https://graphtreon.com/creator/vampbyte,39,,,488,Jun-18
472,Katie,Katie is creating paintings (alcibiades),https://graphtreon.com/creator/alcibiades,39,,,1666,Mar-15
473,Myrmidia,Myrmidia is creating happiness ♡ (Myrmidia),https://graphtreon.com/creator/Myrmidia,38,,,462,Jun-18
474,Randy Vargas,"Randy Vargas is creating Illustrations, drawings and more. (vargasni)",https://graphtreon.com/creator/vargasni,38,,,255,Jan-19
